Manchester City Council,Manchester Leisure,Equipment,03-Jan-23,5105850864,Earth Anchors Ltd,£841.00
Manchester City Council,Childrens & Education Services,Payments for services,03-Jan-23,5105850862,Fairfield Care Ltd,"£2,444.38"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,03-Jan-23,5105850940,Fairways Lodge,"£5,380.00"
Manchester City Council,Corporate Services,WPS Awards,03-Jan-23,5105850893,Furniture Resource Centre Ltd,£880.71
Manchester City Council,Hospitality + Trading Services,Cash Collection,03-Jan-23,1907963864,G4S Cash Solutions (Uk) Ltd,"£1,564.29"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973277,Handicare Accessibility Ltd,"£5,420.00"
Manchester City Council,Manchester Leisure,Special Event,03-Jan-23,1907969968,Handmade Parade CIC,"£6,100.00"
Manchester City Council,Adult Social Care,Rents,03-Jan-23,5105850922,Housing Social Ltd,"£4,307.73"
Manchester City Council,Chief Executives,Advertising,03-Jan-23,5105850906,Jewish Telegraph Ltd,£695.00
Manchester City Council,Hospitality + Trading Services,Compensation Payments,03-Jan-23,1907973309,Leigh Day Solicitors,"£24,592.50"
Manchester City Council,Adult Social Care,Court Fees,03-Jan-23,1907973353,Liberata,"£4,745.00"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,03-Jan-23,5105850943,Longford Park School,"£23,072.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,03-Jan-23,5105850915,Moores Furniture Group Limited,£694.91
Manchester City Council,Adult Social Care,Compensation Payments,03-Jan-23,1907973282,Pabla & Pabla Solicitors,"£3,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03-Jan-23,5105850929,Prospect House,"£2,846.95"
Manchester City Council,Adult Social Care,Personal needs of client,03-Jan-23,1907967957,Redacted Personal Information,£600.00
Manchester City Council,Manchester Leisure,Meeting Refreshments,03-Jan-23,1907955347,Redacted Personal Information,"£1,050.00"
Manchester City Council,Manchester Leisure,Special Event,03-Jan-23,1907968868,Redacted Personal Information,"£3,536.00"
Manchester City Council,Manchester Leisure,Special Event,03-Jan-23,1907969971,Redacted Personal Information,"£1,200.00"
Manchester City Council,Manchester Leisure,Special Event,03-Jan-23,1907969982,Redacted Personal Information,"£1,200.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,03-Jan-23,5105850955,Redacted Personal Information,"£4,428.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,03-Jan-23,5105850941,Redacted Personal Information,"£12,278.00"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,03-Jan-23,5105850928,Redacted Personal Information,£548.96
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,03-Jan-23,5105850885,Reddish Vale High School,"£4,715.00"
Manchester City Council,Adult Social Care,Rents,03-Jan-23,1907973284,Renn Solutions,"£8,463.76"
Manchester City Council,Chief Executives,Examination Fees,03-Jan-23,5105850909,ROAR Forensics Ltd,"£1,410.75"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,03-Jan-23,5105850886,Rochdale Mbc,"£18,001.39"
Manchester City Council,Regeneration Finance,Refuse Collection,03-Jan-23,1907963945,Shred-It Ltd,"£2,188.46"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973274,Stannah Lift Services Ltd,"£7,476.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973270,Stannah Lift Services Ltd,"£7,170.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973279,Stannah Lift Services Ltd,"£7,146.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973272,Stannah Lift Services Ltd,"£7,102.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973278,Stannah Lift Services Ltd,"£6,986.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973271,Stannah Lift Services Ltd,"£6,341.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973275,Stannah Lift Services Ltd,"£6,288.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973280,Stannah Lift Services Ltd,"£6,044.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973269,Stannah Lift Services Ltd,"£5,906.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973273,Stannah Lift Services Ltd,"£5,770.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973276,Stannah Lift Services Ltd,"£5,361.00"
Manchester City Council,Housing General Fund,Building Works,03-Jan-23,1907973281,Stannah Lift Services Ltd,"£3,837.00"
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,03-Jan-23,5105850881,T F Jones Property Services Ltd,£718.35
Manchester City Council,Chief Executives,Grant and subscriptions awarded,03-Jan-23,5105850903,The Manchester Men's Room,"£2,986.00"
Manchester City Council,Adult Social Care,Rents,03-Jan-23,1907973301,UKRR CLIENT ACC 1,"£1,050.00"
Manchester City Council,Adult Social Care,Rents,03-Jan-23,5105850868,United Property Management Ltd,"£13,734.00"
Manchester City Council,Chief Executives,Legal Fees,03-Jan-23,5105850875,Waddington & Son Solicitors,"£2,215.00"
Manchester City Council,Chief Executives,Legal Fees,03-Jan-23,5105850914,Waddington & Son Solicitors,"£2,137.50"
Manchester City Council,Adult Social Care,Rents,04-Jan-23,5105850974,Accommodation Links Ltd,"£100,509.71"
Manchester City Council,Adult Social Care,Supporting People Payments,04-Jan-23,5105850951,Arawak Walton Housing Association,"£4,468.00"
Manchester City Council,Chief Executives,Advertising,04-Jan-23,5105850958,Bauer Radio Ltd,"£8,261.54"
Manchester City Council,Chief Executives,Advertising,04-Jan-23,5105850960,Bauer Radio Ltd,"£2,999.28"
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,04-Jan-23,5105850952,Biffa Municipal Limited,"-£6,718.50"
Manchester City Council,Corporate Services,Compensation Payments,04-Jan-23,1907976683,Bond Turner Solicitors,£500.00
Manchester City Council,Adult Social Care,Payments for services,04-Jan-23,5105851000,Brook,"£21,128.00"
Manchester City Council,Adult Social Care,Payments for services,04-Jan-23,5105850989,Brook,"£42,891.49"
Manchester City Council,Chief Executives,Agency staff provision,04-Jan-23,5105850949,Capita Resourcing Limited,"£4,625.00"
Manchester City Council,Adult Social Care,Rents,04-Jan-23,1907976565,CEDAR CARE GROUP,"£6,800.00"
Manchester City Council,Manchester Leisure,ICT Hardware,04-Jan-23,5105850947,Civica UK Ltd,£835.00
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04-Jan-23,5105851029,Coffee4Craig Ltd,"£16,997.93"
Manchester City Council,Childrens & Education Services,Transport Taxis,04-Jan-23,1907969544,Cresta Car Hire,"£3,072.63"
Manchester City Council,Childrens & Education Services,Other Insurance,04-Jan-23,5105850980,Diocese of Salford,"£2,692.09"
Manchester City Council,Manchester Leisure,Equipment,04-Jan-23,5105851023,Eagle Containers Ltd,£507.00
Manchester City Council,Chief Executives,ICT Sup & Maintnance,04-Jan-23,5105850979,Elected Technologies,"£11,200.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,04-Jan-23,5105850918,Fairway Landscapes Ltd,£900.00
Manchester City Council,Adult Social Care,Payments for services,04-Jan-23,5105850999,FoodSync CIC,"£2,975.00"
Manchester City Council,Manchester Leisure,Professional fees,04-Jan-23,5105850961,Hss Hire Service Group Plc,£580.00
Manchester City Council,Housing Revenue Account,Professional fees,04-Jan-23,5105850962,Jacobs UK Ltd,£500.00
Manchester City Council,Housing Revenue Account,Professional fees,04-Jan-23,5105850962,Jacobs UK Ltd,"£2,750.00"
Manchester City Council,Housing Revenue Account,Professional fees,04-Jan-23,5105850962,Jacobs UK Ltd,"£3,500.00"
Manchester City Council,Adult Social Care,Rents,04-Jan-23,5105851003,K L Properties,"£12,649.19"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04-Jan-23,5105850859,Lotus Sanctuary CIC,"£39,600.00"
Manchester City Council,Manchester Leisure,Long Term Debtors,04-Jan-23,1907976563,Love Withington Baths,"£428,086.06"
Manchester City Council,Corporate Services,Printing,04-Jan-23,5105850970,Mail Solutions,"£2,688.00"
Manchester City Council,Chief Executives,Printing,04-Jan-23,5105850981,Mail Solutions,"£1,824.00"
Manchester City Council,Chief Executives,Grant and subscriptions awarded,04-Jan-23,5105850985,National Football Museum,"£116,666.66"
Manchester City Council,Housing Revenue Account,Works and associated costs for Land and Buildings,04-Jan-23,1907976627,Northern Gateway (FEC) No.10 Limite,"£1,060.40"
Manchester City Council,Housing Revenue Account,Works and associated costs for Land and Buildings,04-Jan-23,1907976627,Northern Gateway (FEC) No.10 Limite,"£53,020.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,04-Jan-23,5105851012,Northmoor Together,£932.00
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04-Jan-23,5105850945,Office for Metropolitan Architectur,"£9,242.00"
Manchester City Council,Childrens & Education Services,Grant Payments,04-Jan-23,1907976688,Paypoint,"£4,000.00"
Manchester City Council,Highways Services,Hire of Premises,04-Jan-23,5105850871,Quaker Trading Ltd,£550.00
Manchester City Council,Highways Services,Catering,04-Jan-23,5105850871,Quaker Trading Ltd,"£1,159.40"
Manchester City Council,Childrens & Education Services,Catering Provisions,04-Jan-23,1907976607,Ralph Livesey Ltd,"£27,610.80"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04-Jan-23,5105850964,Reach out to the Community,"£1,440.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04-Jan-23,5105850965,Reach out to the Community,"£1,440.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04-Jan-23,5105850966,Reach out to the Community,"£1,440.00"
Manchester City Council,Manchester Leisure,Professional fees,04-Jan-23,1907974985,Redacted Personal Information,"£3,273.00"
Manchester City Council,Childrens & Education Services,Rents,04-Jan-23,1907976681,Redacted Personal Information,"£1,414.00"
Manchester City Council,Adult Social Care,Rents,04-Jan-23,1907976626,Redacted Personal Information,£595.00
Manchester City Council,Chief Executives,Payments to Sub-Contractors,04-Jan-23,5105850983,Redacted Personal Information,£654.50
Manchester City Council,Chief Executives,Counsel Costs,04-Jan-23,1907973351,Redacted Personal Information,"£4,012.50"
Manchester City Council,Adult Social Care,Professional fees,04-Jan-23,5105850988,Revolving Doors Housing Trust,"£49,824.77"
Manchester City Council,Adult Social Care,Professional fees,04-Jan-23,5105850990,Revolving Doors Housing Trust,"£49,824.77"
Manchester City Council,Adult Social Care,Supported Accommodation,04-Jan-23,5105850978,Riverside ECHG,"£5,299.50"
Manchester City Council,Adult Social Care,Supported Accommodation,04-Jan-23,5105850977,Riverside ECHG,"£5,299.50"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,04-Jan-23,5105851013,Stanley Grove Primary Academy,£775.00
Manchester City Council,Adult Social Care,Rents,04-Jan-23,1907976567,TGD1 LTD,"£1,740.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04-Jan-23,5105850963,The Children'S Society Services Ltd,"£19,166.66"
Manchester City Council,Childrens & Education Services,Foster Payments,04-Jan-23,1907976685,THE LITTLE GARDEN NURSERY,£625.94
Manchester City Council,Chief Executives,Grant and subscriptions awarded,04-Jan-23,5105851024,Waters Edge Arts Ltd,"£3,750.00"
Manchester City Council,Manchester Leisure,Refuse Collection,04-Jan-23,5105850976,Willfab Ltd,"£1,950.00"
Manchester City Council,Manchester Leisure,Professional fees,04-Jan-23,1907974984,World Taekwondo,"£59,493.46"
Manchester City Council,Insurance Fund,Insurance,04-Jan-23,1907976624,Zurich Insurance,"£65,364.68"
Manchester City Council,Chief Executives,Counsel Costs,05-Jan-23,1907977394,18 St John Street Chambers,£500.00
Manchester City Council,Chief Executives,Counsel Costs,05-Jan-23,1907977395,18 St John Street Chambers,£500.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,05-Jan-23,5105851097,247Hotel.Com,"£16,239.17"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,05-Jan-23,5105851001,Action For Children Services Ltd,"£95,041.25"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,05-Jan-23,5105851089,Afruca,"£16,307.25"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,05-Jan-23,5105851049,Alt Payee Acorn Care & Education,"£2,175.00"
Manchester City Council,Manchester Leisure,Other Insurance,05-Jan-23,1907975061,AON UK Limited GBP Operating,"£2,793.00"
Manchester City Council,Regeneration Finance,Legal Fees,05-Jan-23,1907978400,Bevan Brittan LLP,"£9,323.40"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971696,Bolton Mbc,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971708,Bolton Mbc,"£7,005.57"
Manchester City Council,Corporate Services,Signers/Interpreters,05-Jan-23,1907976682,Bond Turner Solicitors,"£1,010.00"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971697,Bury M.B.C.,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971709,Bury M.B.C.,"£7,005.57"
Manchester City Council,Chief Executives,Agency staff provision,05-Jan-23,5105850950,Capita Resourcing Limited,"£4,025.00"
Manchester City Council,Regeneration Finance,Rents,05-Jan-23,1907968847,CBRE Ltd (Glasgow),"£8,105.75"
Manchester City Council,Chief Executives,Counsel Costs,05-Jan-23,1907976613,Central Chambers,"£1,050.00"
Manchester City Council,Chief Executives,Counsel Costs,05-Jan-23,1907976619,Central Chambers,£750.00
Manchester City Council,Manchester Leisure,Contract Cleaning External,05-Jan-23,5105851071,Clearview Event Services Limited,"£15,422.00"
Manchester City Council,Manchester Leisure,Expenditure re Internal Trading Ordered Externally,05-Jan-23,5105851088,Countryscape,"£1,125.00"
Manchester City Council,Chief Executives,Professional fees,05-Jan-23,1907977578,Dagmar Hartshorn Psychological Serv,"£1,076.78"
Manchester City Council,Highways Services,Professional fees,05-Jan-23,1907977692,Department For Work & Pensions,£969.00
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,05-Jan-23,5105851108,Divrse Ltd,"£58,590.00"
Manchester City Council,Regeneration Finance,Professional fees,05-Jan-23,5105851106,Experian Limited,£534.85
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,05-Jan-23,5105851057,F.R.Sharrock Ltd,"£13,208.00"
Manchester City Council,Corporate Services,WPS Awards,05-Jan-23,5105851017,Furniture Resource Centre Ltd,£521.00
Manchester City Council,Corporate Services,WPS Awards,05-Jan-23,5105850899,Furniture Resource Centre Ltd,£904.35
Manchester City Council,Corporate Services,WPS Awards,05-Jan-23,5105851037,Furniture Resource Centre Ltd,£770.38
Manchester City Council,Chief Executives,Training and Development,05-Jan-23,5105851121,Ginger Dog.Com,"£7,350.00"
Manchester City Council,Adult Social Care,Rents,05-Jan-23,5105851104,Housing Social Ltd,"£30,325.25"
Manchester City Council,Adult Social Care,Equipment,05-Jan-23,5105851031,Invacare Limited,"£4,290.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,05-Jan-23,5105851067,"Jackson, Jackson & Sons Ltd","£18,630.08"
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,05-Jan-23,5105851075,Life Environmental Services,£790.00
Manchester City Council,Regeneration Finance,Electricity,05-Jan-23,1907965517,M\cr Heat Network Supply Co Ltd,"£40,646.50"
Manchester City Council,Regeneration Finance,Electricity,05-Jan-23,1907946014,M\cr Heat Network Supply Co Ltd,"£22,515.83"
Manchester City Council,Corporate Services,Professional fees,05-Jan-23,5105851111,Mace Cost Consultancy Ltd,"-£5,019.00"
Manchester City Council,Corporate Services,Professional fees,05-Jan-23,5105851112,Mace Cost Consultancy Ltd,"£5,019.00"
Manchester City Council,Highways Services,Hire of Machinery,05-Jan-23,5105851039,MTK Breaker Hire and Sales Ltd,-£525.00
Manchester City Council,Highways Services,Hire of Equipment,05-Jan-23,5105851039,MTK Breaker Hire and Sales Ltd,-£735.00
Manchester City Council,Highways Services,Hire of Machinery,05-Jan-23,5105851040,MTK Breaker Hire and Sales Ltd,£525.00
Manchester City Council,Highways Services,Hire of Equipment,05-Jan-23,5105851040,MTK Breaker Hire and Sales Ltd,£735.00
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971698,Oldham Borough Council,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971711,Oldham Borough Council,"£7,005.57"
Manchester City Council,Adult Social Care,Rents,05-Jan-23,1907978404,PANDA PROPERTY LTD,"£1,806.00"
Manchester City Council,Childrens & Education Services,Grant Payments,05-Jan-23,1907976684,Paypoint,"£8,923.14"
Manchester City Council,Highways Services,Professional fees,05-Jan-23,5105850778,Pell Frischmann Consultants Ltd,"£2,830.00"
Manchester City Council,Chief Executives,Professional fees,05-Jan-23,1907977579,Pickering Psychology Services Ltd,£694.32
Manchester City Council,Chief Executives,Professional fees,05-Jan-23,1907976570,Pickering Psychology Services Ltd,£603.15
Manchester City Council,Manchester Leisure,Legal Fees,05-Jan-23,1907824784,Pinnacle Building and Surveying,£550.00
Manchester City Council,Corporate Services,Compensation Payments,05-Jan-23,1907978398,PROWSE PHILLIPS LAW LTD,"£5,000.00"
Manchester City Council,Corporate Services,Legal Fees,05-Jan-23,1907978398,PROWSE PHILLIPS LAW LTD,"£1,550.00"
Manchester City Council,Manchester Leisure,Professional fees,05-Jan-23,5105851034,Rackline Limited,£683.00
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,05-Jan-23,5105850984,Rainbow Surprise,"£1,640.00"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,05-Jan-23,5105851063,Redacted Personal Information,£919.85
Manchester City Council,Chief Executives,Counsel Costs,05-Jan-23,1907977396,Redacted Personal Information,£650.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,05-Jan-23,5105851072,Redacted Personal Information,"£26,488.00"
Manchester City Council,Chief Executives,Counsel Costs,05-Jan-23,1907976575,Redacted Personal Information,£650.00
Manchester City Council,Chief Executives,Counsel Costs,05-Jan-23,1907977575,Redacted Personal Information,£750.00
Manchester City Council,Chief Executives,Payments to Sub-Contractors,05-Jan-23,5105851044,Redacted Personal Information,£742.85
Manchester City Council,Highways Services,Counsel Costs,05-Jan-23,1907976578,Redacted Personal Information,£575.00
Manchester City Council,Adult Social Care,Rents,05-Jan-23,1907978408,Rennsolution Ltd,"£11,243.76"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971699,Rochdale Mbc,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971713,Rochdale Mbc,"£7,005.57"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971700,Salford City Council,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971717,Salford City Council,"£7,005.57"
Manchester City Council,Chief Executives,Professional fees,05-Jan-23,5105851103,Shelter,"£56,227.25"
Manchester City Council,Childrens & Education Services,Professional fees,05-Jan-23,5105850911,Simon Taylor Consultancy,£950.00
Manchester City Council,Manchester Leisure,Professional fees,05-Jan-23,1907964120,Sph Costing Services Ltd,£908.12
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971701,Stockport Metropolitan Borough,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971718,Stockport Metropolitan Borough,"£7,005.57"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971703,Tameside Metropolitan Bouough,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971719,Tameside Metropolitan Bouough,"£7,005.57"
Manchester City Council,Childrens & Education Services,Payments for services,05-Jan-23,5105851060,Teaching Personnel Ltd,-£760.00
Manchester City Council,Childrens & Education Services,Payments for services,05-Jan-23,5105851101,Teaching Personnel Ltd,£760.00
Manchester City Council,Chief Executives,Machinery and equipment repairs,05-Jan-23,5105851131,Thompson Reuters,"£48,249.96"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971704,Trafford M B C,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971720,Trafford M B C,"£7,005.57"
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,05-Jan-23,5105851068,Treasured Memories Ltd,"£1,227.75"
Manchester City Council,Manchester Leisure,Legal Fees,05-Jan-23,1907968859,Trinity Chambers,"£1,100.00"
Manchester City Council,Manchester Leisure,Counsel Costs,05-Jan-23,1907963920,Trinity Chambers,"£3,000.00"
Manchester City Council,Manchester Leisure,Counsel Costs,05-Jan-23,1907963883,Trinity Chambers,"£1,450.00"
Manchester City Council,Manchester Leisure,Counsel Costs,05-Jan-23,1907963880,Trinity Chambers,"£1,400.00"
Manchester City Council,Manchester Leisure,Counsel Costs,05-Jan-23,1907963921,Trinity Chambers,"£1,250.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,05-Jan-23,5105851107,VSP BEAUCLIFFE LTD,"£152,462.00"
Manchester City Council,Chief Executives,Legal Fees,05-Jan-23,5105851082,Waddington & Son Solicitors,"£3,349.18"
Manchester City Council,Chief Executives,Legal Fees,05-Jan-23,5105851083,Waddington & Son Solicitors,"£1,534.42"
Manchester City Council,Chief Executives,Legal Fees,05-Jan-23,5105851084,Waddington & Son Solicitors,"£1,173.16"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971707,Wigan Metropolitan Borough Council,"£121,910.83"
Manchester City Council,Regeneration Finance,Non Housing Rent Receipts,05-Jan-23,1907971721,Wigan Metropolitan Borough Council,"£7,005.57"
Manchester City Council,Regeneration Finance,"Consumable items eg Toilet rolls, soap etc",05-Jan-23,5105851079,Wilkinson Bros,£860.00
Manchester City Council,Regeneration Finance,"Consumable items eg Toilet rolls, soap etc",05-Jan-23,5105851078,Wilkinson Bros,-£860.00
Manchester City Council,Regeneration Finance,Rents,05-Jan-23,1907965523,Womble Bond Dickinson,£876.94
Manchester City Council,Chief Executives,Counsel Costs,06-Jan-23,1907978268,18 St John Street Chambers,"£4,390.00"
Manchester City Council,Chief Executives,Counsel Costs,06-Jan-23,1907978266,18 St John Street Chambers,£950.00
Manchester City Council,Chief Executives,Counsel Costs,06-Jan-23,1907978275,18 St John Street Chambers,£950.00
Manchester City Council,Chief Executives,Counsel Costs,06-Jan-23,1907978393,18 St John Street Chambers,£770.00
Manchester City Council,Adult Social Care,Rents,06-Jan-23,5105851241,Accommodation Links Ltd,"£65,732.57"
Manchester City Council,Highways Services,Professional fees,06-Jan-23,5105851054,AECOM Limited,"£6,939.09"
Manchester City Council,Adult Social Care,Rents,06-Jan-23,5105851249,B & A Properties,"£41,970.29"
Manchester City Council,Childrens & Education Services,Childrens Allowances,06-Jan-23,1907976569,Barclays Debit Card - Remand,"£1,000.00"
Manchester City Council,Childrens & Education Services,Catering Provisions,06-Jan-23,1907978267,Beggars Bush Catering,£750.00
Manchester City Council,Manchester Leisure,Professional fees,06-Jan-23,5105851143,BLSLTD,£658.73
Manchester City Council,Corporate Services,Fees,06-Jan-23,1907968849,Bristow & Sutor,"£26,088.10"
Manchester City Council,Corporate Services,Fees,06-Jan-23,1907968849,Bristow & Sutor,"-£26,088.10"
Manchester City Council,Regeneration Finance,Gas,06-Jan-23,5105851192,Calor Gas Ltd,£756.00
Manchester City Council,Regeneration Finance,Gas,06-Jan-23,5105851191,Calor Gas Ltd,£525.00
Manchester City Council,Chief Executives,Counsel Costs,06-Jan-23,1907978257,Central Chambers,£650.00
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06-Jan-23,5105851231,Coffee4Craig Ltd,"£3,980.12"
Manchester City Council,Chief Executives,Counsel Costs,06-Jan-23,1907978213,DEANS COURT CHAMBERS,"£2,475.00"
Manchester City Council,Chief Executives,Counsel Costs,06-Jan-23,1907977698,DEANS COURT CHAMBERS,"£2,160.00"
Manchester City Council,Adult Social Care,Rents,06-Jan-23,5105851248,District Homes Cic,"£76,814.45"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,06-Jan-23,5105851226,DLP Services (Northern) Ltd,"£28,201.46"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,06-Jan-23,5105851226,DLP Services (Northern) Ltd,"£1,571.42"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,06-Jan-23,5105851244,Emanuel Whittaker Ltd,"£90,970.08"
Manchester City Council,Highways Services,Hire of Equipment,06-Jan-23,5105850860,Field & Lawn Marquess Ltd,"£22,655.00"
Manchester City Council,Highways Services,Equipment,06-Jan-23,5105851093,Floating Pontoon Solutions,"£1,995.00"
Manchester City Council,Adult Social Care,Payments for services,06-Jan-23,5105851151,FoodSync CIC,"£6,881.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,06-Jan-23,5105851154,Galaxy Transport (Manchester) Ltd,"£16,430.00"
Manchester City Council,Environment and Operations,Construction Works,06-Jan-23,5105850956,GMCA,"£1,200.00"
Manchester City Council,Manchester Leisure,Security,06-Jan-23,5105851095,Greenwich Leisure Limited,£598.08
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,06-Jan-23,1907977572,HOME,"£12,500.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,06-Jan-23,5105851158,Impact For All,"£21,320.00"
