Manchester City Council,Adult Social Care,Rents,01-Mar-23,5105859331,Rtech Group Limited,"£1,883.33"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,01-Mar-23,5105859330,St John Fisher & Thomas More RC,£861.00
Manchester City Council,Regeneration Finance,Expenditure re Internal Trading Ordered Externally,01-Mar-23,5105859333,Tempo Marketing,"£1,290.00"
Manchester City Council,Childrens & Education Services,Payments for services,01-Mar-23,5105859356,Time Specialist Support Ltd,"£4,002.00"
Manchester City Council,Manchester Leisure,Printing,01-Mar-23,5105859323,Whalley Range Forum,£515.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859418,247Hotel.Com,"£16,571.67"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859592,247Hotel.Com,"£16,585.83"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859387,Abbey School Limited,"£27,566.67"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859388,Abbey School Limited,"£27,566.67"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02-Mar-23,5105859542,All 4 Pets Limited,£572.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02-Mar-23,5105859548,All 4 Pets Limited,£716.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02-Mar-23,5105858331,All 4 Pets Limited,£854.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02-Mar-23,5105858338,All 4 Pets Limited,£854.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02-Mar-23,5105859449,All 4 Pets Limited,£854.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02-Mar-23,5105859575,All 4 Pets Limited,£964.00
Manchester City Council,Chief Executives,Rents,02-Mar-23,5105859379,ANS Group PLC,"-£31,000.00"
Manchester City Council,Chief Executives,Rents,02-Mar-23,5105859402,ANS Group PLC,"-£31,000.00"
Manchester City Council,Chief Executives,Rents,02-Mar-23,5105859402,ANS Group PLC,"-£31,000.00"
Manchester City Council,Chief Executives,Rents,02-Mar-23,5105859463,ANS Group PLC,"-£7,620.00"
Manchester City Council,Chief Executives,Rents,02-Mar-23,5105859439,ANS Group PLC,"£20,820.00"
Manchester City Council,Chief Executives,Rents,02-Mar-23,5105859400,ANS Group PLC,"£31,000.00"
Manchester City Council,Chief Executives,Rents,02-Mar-23,5105859439,ANS Group PLC,"£38,620.00"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,02-Mar-23,5105859379,ANS Group PLC,"-£51,820.00"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,02-Mar-23,5105859402,ANS Group PLC,"-£20,820.00"
Manchester City Council,Chief Executives,ICT Sup & Maintnance,02-Mar-23,5105859400,ANS Group PLC,"£51,820.00"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,02-Mar-23,5105859462,Art Angels Publishing Ltd,£588.00
Manchester City Council,Adult Social Care,Furniture,02-Mar-23,5105859893,Banner Group Limited,"£1,168.82"
Manchester City Council,Manchester Leisure,Furniture,02-Mar-23,5105859953,Banner Group Limited,"£2,622.76"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,02-Mar-23,5105859826,BCL,"£3,841.62"
Manchester City Council,Childrens & Education Services,Contract Cleaning External,02-Mar-23,5105859713,Bee Clean Team Limited,£700.00
Manchester City Council,Highways Services,Building Materials for direct delivery,02-Mar-23,5105859965,Benchmark Building Supplies Ltd,"£1,161.64"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,02-Mar-23,5105859970,Benchmark Building Supplies Ltd,£640.00
Manchester City Council,Highways Services,Purchase of stores for re-distribution,02-Mar-23,5105859976,Benchmark Building Supplies Ltd,"£1,004.16"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,02-Mar-23,5105859972,Benchmark Building Supplies Ltd,"£1,131.20"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,02-Mar-23,5105859977,Benchmark Building Supplies Ltd,"£1,131.20"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,02-Mar-23,5105859971,Benchmark Building Supplies Ltd,"£5,136.00"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,02-Mar-23,5105859978,Benchmark Building Supplies Ltd,"£5,136.00"
Manchester City Council,Adult Social Care,Equipment,02-Mar-23,5105859506,Bentley Fielden Ltd,"£3,260.00"
Manchester City Council,Manchester Leisure,Compensation Payments,02-Mar-23,1908035848,Bond Turner Solicitors,£889.35
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02-Mar-23,5105859831,Bowker Vale Primary School,"£2,020.00"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,02-Mar-23,5105859699,Bowmer & Kirkland Ltd,"£53,009.51"
Manchester City Council,Environment and Operations,Construction Works,02-Mar-23,5105859473,Bt Repayments And Claims Group,"£1,083.58"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,02-Mar-23,1908035986,C A Telecom Uk Ltd,"£11,014.90"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,02-Mar-23,5105859838,Caritas Diocese of Salford,"£21,041.18"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02-Mar-23,5105859316,Central Mcr Uni Hospital t/a,"£68,805.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,02-Mar-23,5105859495,Club Radio Cars Manchester Ltd,"£5,815.40"
Manchester City Council,Environment and Operations,Construction Works,02-Mar-23,5105859678,Colas Limited,"-£2,641.00"
Manchester City Council,Adult Social Care,Security,02-Mar-23,5105859882,Community Security (North West),£745.00
Manchester City Council,Regeneration Finance,I T Provision,02-Mar-23,5105859417,Concerto Support Services,"£3,600.00"
Manchester City Council,Childrens & Education Services,Agency staff provision,02-Mar-23,5105859695,Coram Voice,"£34,832.35"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,02-Mar-23,5105859440,Cornflower Ltd,"£2,052.00"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02-Mar-23,5105859728,Creative Support Ltd,"£2,964.80"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02-Mar-23,5105859729,Creative Support Ltd,"£2,964.80"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02-Mar-23,5105859741,Creative Support Ltd,"£2,964.80"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02-Mar-23,5105859742,Creative Support Ltd,"£2,964.80"
Manchester City Council,Chief Executives,Landline Telephone,02-Mar-23,1908032697,Daisy Corporate Services Trading,£729.44
Manchester City Council,Chief Executives,Agency staff provision,02-Mar-23,5105859553,Deekay Technical Recruitment Ltd,"£11,487.24"
Manchester City Council,Adult Social Care,Equipment,02-Mar-23,5105859471,Drive Devilbiss Healthcare Ltd,"£2,731.50"
Manchester City Council,Adult Social Care,Equipment,02-Mar-23,5105859562,Drive Devilbiss Healthcare Ltd,"£7,026.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,02-Mar-23,5105859981,Ecomix Concrete Ltd,£720.00
Manchester City Council,Highways Services,Building Materials for direct delivery,02-Mar-23,5105859980,Ecomix Concrete Ltd,"£1,200.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,02-Mar-23,5105859983,Ecomix Concrete Ltd,"£1,200.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,02-Mar-23,5105859984,Ecomix Concrete Ltd,"£1,200.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,02-Mar-23,5105859985,Ecomix Concrete Ltd,"£1,200.00"
Manchester City Council,Manchester Leisure,Storage Costs,02-Mar-23,5105859891,Egan Reid Stationery Co Ltd,£525.00
Manchester City Council,Manchester Leisure,Storage Costs,02-Mar-23,5105859909,Egan Reid Stationery Co Ltd,£525.00
Manchester City Council,Adult Social Care,Personal needs of client,02-Mar-23,5105859582,Etac Ltd,"£2,909.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859527,Fairways Lodge,"£10,710.00"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,02-Mar-23,5105859747,Family Action,"£147,827.23"
Manchester City Council,Childrens & Education Services,Training and Development,02-Mar-23,5105859380,Family Links,"£4,230.00"
Manchester City Council,Childrens & Education Services,Day Care Payments,02-Mar-23,5105859721,First Steps Nursey Warrington,"£1,278.00"
Manchester City Council,Corporate Services,Hire of Equipment,02-Mar-23,5105859524,Flowbird Smart City Uk Ltd,"£10,369.50"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02-Mar-23,5105859668,Friends of Wythenshawe Park,"£2,715.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,02-Mar-23,5105859480,Gibsons Garden Machinery Limited,£519.44
Manchester City Council,Chief Executives,Training and Development,02-Mar-23,5105859507,Glasstap Limited,"£2,385.00"
Manchester City Council,Chief Executives,Advertising,02-Mar-23,5105859529,Global Radio Services Ltd,£524.00
Manchester City Council,Chief Executives,Advertising,02-Mar-23,5105859511,Global Radio Services Ltd,£780.00
Manchester City Council,Adult Social Care,Counsel Costs,02-Mar-23,1908032242,Gray's Inn Square Chambers Ltd,"£1,200.00"
Manchester City Council,Adult Social Care,Supporting People Payments,02-Mar-23,5105859413,Great Places Housing Association,"£13,206.24"
Manchester City Council,Hospitality + Trading Services,Rents,02-Mar-23,5105859807,Greater Manchester Police,"£55,351.00"
Manchester City Council,Regeneration Finance,Hire of Premises,02-Mar-23,5105859646,Grove Village Residents association,"£3,200.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859464,Hala Guest House,"£6,230.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859803,Hala Guest House,"£6,765.00"
Manchester City Council,Adult Social Care,Rents,02-Mar-23,5105859785,Houses4Homes 4U Ltd,"£7,543.65"
Manchester City Council,Adult Social Care,Rents,02-Mar-23,5105859789,Housing Social Ltd,"£4,307.73"
Manchester City Council,Adult Social Care,Rents,02-Mar-23,5105859836,Housing Social Ltd,"£4,307.73"
Manchester City Council,Adult Social Care,Rents,02-Mar-23,5105859749,Housing Social Ltd,"£37,572.29"
Manchester City Council,Manchester Leisure,Professional fees,02-Mar-23,5105859552,Inforhousing,"£4,950.00"
Manchester City Council,Chief Executives,Licences Purchase,02-Mar-23,5105859455,Insight Direct (Uk) Ltd,"£10,367.50"
Manchester City Council,Adult Social Care,Equipment,02-Mar-23,5105859697,Invacare Limited,"£1,029.60"
Manchester City Council,Highways Services,Compensation Payments,02-Mar-23,1908035932,JMP SOLICITORS,"£6,555.28"
Manchester City Council,Chief Executives,Funeral and coroner related services,02-Mar-23,5105859624,Kane Funeral Services,"£8,690.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02-Mar-23,5105859707,Kingsbrook Residents Association,£720.00
Manchester City Council,Corporate Services,Professional fees,02-Mar-23,5105859636,Kpmg Llp,"£11,000.00"
Manchester City Council,Childrens & Education Services,Home Care ,02-Mar-23,5105859570,Ladybird Private Day Nurseries,£504.00
Manchester City Council,Childrens & Education Services,Home Care ,02-Mar-23,5105859671,Ladybird Private Day Nurseries,£630.00
Manchester City Council,Adult Social Care,Professional fees,02-Mar-23,5105859483,Language Line Ltd,"£8,639.20"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02-Mar-23,5105859515,Lubbe & Sons (Bulbs) Ltd,"£1,302.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02-Mar-23,5105859514,Lubbe & Sons (Bulbs) Ltd,"£9,101.45"
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,02-Mar-23,5105859690,Manchester Womens Aid,"£2,916.66"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02-Mar-23,5105859688,Manchester Womens Aid,"£6,340.66"
Manchester City Council,Manchester Leisure,Storage Costs,02-Mar-23,5105859589,Master Moves Ltd,£699.89
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859761,Meadows Care Ltd,"£3,580.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859762,Meadows Care Ltd,"£3,980.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859763,Meadows Care Ltd,"£3,980.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859726,Medlock House Ltd,"£10,584.00"
Manchester City Council,Corporate Services,Professional fees,02-Mar-23,5105859538,Meridian Recovery Audit,£755.23
Manchester City Council,Corporate Services,Professional fees,02-Mar-23,5105859537,Meridian Recovery Audit,"£4,300.58"
Manchester City Council,Chief Executives,Grant and subscriptions awarded,02-Mar-23,5105859566,National Football Museum,"£116,666.74"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02-Mar-23,5105859828,NHS Supply Chain,"£1,575.00"
Manchester City Council,Adult Social Care,Rents,02-Mar-23,5105859801,NWA Housing Ltd,"£6,225.45"
Manchester City Council,Adult Social Care,Rents,02-Mar-23,5105859790,NWA Housing Ltd,"£6,403.32"
Manchester City Council,Manchester Leisure,Mobilephone Charges,02-Mar-23,5105859656,O2 (UK) Ltd,"£2,189.11"
Manchester City Council,Manchester Leisure,Stationery,02-Mar-23,5105859799,Online Ergonomics,£742.80
Manchester City Council,Regeneration Finance,Professional fees,02-Mar-23,5105859419,P Mcguinness & Co Ltd,"£1,292.50"
Manchester City Council,Hospitality + Trading Services,Refuse Collection,02-Mar-23,5105859475,Pakawaste Limited,"-£3,050.00"
Manchester City Council,Hospitality + Trading Services,Refuse Collection,02-Mar-23,5105859475,Pakawaste Limited,"-£1,105.50"
Manchester City Council,Hospitality + Trading Services,Refuse Collection,02-Mar-23,5105859474,Pakawaste Limited,"£1,105.50"
Manchester City Council,Hospitality + Trading Services,Refuse Collection,02-Mar-23,5105859474,Pakawaste Limited,"£3,050.00"
Manchester City Council,Regeneration Finance,Training and Development,02-Mar-23,5105859422,Pearson Education Ltd,-£734.40
Manchester City Council,Housing Revenue Account,Council Dwelling Fees,02-Mar-23,5105859496,Pennington Choices Ltd,"£5,677.27"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859764,Pontville Residential School,"£27,816.00"
Manchester City Council,Regeneration Finance,Planning Application Fees,02-Mar-23,1908032758,PortalPlanQuest Ltd,"£3,234.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,02-Mar-23,5105859622,Procare Shower & Bathroom Centre Lt,"£1,389.80"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,02-Mar-23,5105859622,Procare Shower & Bathroom Centre Lt,"£1,835.54"
Manchester City Council,Manchester Leisure,Compensation Payments,02-Mar-23,1908035989,PROWSE PHILLIPS LAW,"£2,890.00"
Manchester City Council,Manchester Leisure,Legal Fees,02-Mar-23,1908035988,PROWSE PHILLIPS LAW,"£5,500.00"
Manchester City Council,Chief Executives,Advertising,02-Mar-23,5105859672,Reach Publishing Services Ltd,£653.04
Manchester City Council,Chief Executives,Advertising,02-Mar-23,5105859650,Reach Publishing Services Ltd,£928.50
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859560,Redacted Personal Information,"£12,208.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859786,Redacted Personal Information,"£12,274.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859802,Redacted Personal Information,"£5,040.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Mar-23,5105859755,Redacted Personal Information,"£7,400.00"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,02-Mar-23,5105859613,Redacted Personal Information,"£1,083.70"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,02-Mar-23,5105859643,Redacted Personal Information,£652.50
Manchester City Council,Chief Executives,Payments to Sub-Contractors,02-Mar-23,5105859644,Redacted Personal Information,£652.50
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02-Mar-23,5105859711,Redacted Personal Information,"£1,870.00"
Manchester City Council,Corporate Services,Professional fees,02-Mar-23,5105859634,Redacted Personal Information,£673.75
Manchester City Council,Manchester Leisure,Refuse Collection,02-Mar-23,5105859700,Redgate Holdings Ltd,"£1,450.00"
Manchester City Council,Childrens & Education Services,Storage Costs,02-Mar-23,5105859512,Restore PLC,"£1,178.43"
Manchester City Council,Childrens & Education Services,Storage Costs,02-Mar-23,5105859510,Restore PLC,"£3,511.60"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,02-Mar-23,5105859795,Rexel UK Ltd,"£21,032.59"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,02-Mar-23,5105859791,Rexel UK Ltd,£877.15
Manchester City Council,Chief Executives,Examination Fees,02-Mar-23,5105859642,ROAR Forensics Ltd,"£2,322.75"
Manchester City Council,Manchester Leisure,Licences Purchase,02-Mar-23,5105859559,Roland Dransfield Public Relations,"£2,975.00"
Manchester City Council,Environment and Operations,Construction Works,02-Mar-23,5105859531,Rosgal Ltd,"-£98,720.39"
Manchester City Council,Environment and Operations,Construction Works,02-Mar-23,5105859290,Rosgal Ltd,"£5,404.30"
Manchester City Council,Environment and Operations,Construction Works,02-Mar-23,5105859499,Rosgal Ltd,"£6,600.00"
Manchester City Council,Environment and Operations,Construction Works,02-Mar-23,5105859450,Rosgal Ltd,"£73,763.60"
Manchester City Council,Environment and Operations,Construction Works,02-Mar-23,5105859500,Rosgal Ltd,"£98,720.39"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859442,Rossendale School Priory,"£5,767.37"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859444,Rossendale School Priory,"£5,767.37"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859389,Rossendale School Priory,"£5,772.55"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859390,Rossendale School Priory,"£5,772.55"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859441,Rossendale School Priory,"£6,367.40"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859443,Rossendale School Priory,"£6,367.40"
Manchester City Council,Adult Social Care,Rents,02-Mar-23,5105859703,Rtech Group Limited,"£3,599.99"
Manchester City Council,Manchester Leisure,Grounds Maintenance,02-Mar-23,5105859498,Ryder Brow Community,£753.57
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859436,Salford College,"£19,584.00"
Manchester City Council,Chief Executives,Training and Development,02-Mar-23,5105859698,Salford GIS Ltd,"£3,150.00"
Manchester City Council,Chief Executives,Training and Development,02-Mar-23,5105859730,SERVICE DESIGN ACADEMY,"£23,320.00"
Manchester City Council,Childrens & Education Services,Training and Development,02-Mar-23,5105859555,Simon Hunter Education Consultant,"£3,800.00"
Manchester City Council,Manchester Leisure,Compensation Payments,02-Mar-23,1908035898,Simpson Millar LLP,"£3,500.00"
Manchester City Council,Manchester Leisure,Legal Fees,02-Mar-23,1908035898,Simpson Millar LLP,"£6,584.00"
Manchester City Council,Highways Services,Compensation Payments,02-Mar-23,1908035846,Slater Heelis Collier Littler Solic,"£9,500.00"
Manchester City Council,Highways Services,Legal Fees,02-Mar-23,1908035846,Slater Heelis Collier Littler Solic,"£7,113.00"
Manchester City Council,Environment and Operations,Professional fees,02-Mar-23,5105859693,Smile Mediation,"£3,465.00"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,02-Mar-23,5105859635,Smith Bros (Caer Conan) Wholesale,"£12,098.24"
Manchester City Council,Adult Social Care,Supporting People Payments,02-Mar-23,5105859735,Southway Housing Trust,"£7,509.75"
Manchester City Council,Highways Services,Vehicle Fuel Costs,02-Mar-23,5105859633,Standard Fuels Oils,£898.86
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,02-Mar-23,5105859662,T F Jones Property Services Ltd,£563.40
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,02-Mar-23,5105859665,T F Jones Property Services Ltd,£650.98
Manchester City Council,Manchester Leisure,Vehicle contract hire and leases,02-Mar-23,5105859963,T.H. Horn Ltd,£625.00
Manchester City Council,Adult Social Care,Hire of Premises,02-Mar-23,5105859780,Talbot House Support Centre,£709.43
Manchester City Council,Adult Social Care,Hire of Premises,02-Mar-23,5105859781,Talbot House Support Centre,£709.43
Manchester City Council,Adult Social Care,Hire of Premises,02-Mar-23,5105859783,Talbot House Support Centre,"£7,178.51"
Manchester City Council,Adult Social Care,Hire of Premises,02-Mar-23,5105859784,Talbot House Support Centre,"£7,178.51"
Manchester City Council,Manchester Leisure,Security,02-Mar-23,5105859724,Technology Solutions Ltd,"£1,112.29"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02-Mar-23,5105859317,The Depaul Trust,"£95,517.00"
Manchester City Council,Childrens & Education Services,Hire of Premises,02-Mar-23,5105859683,The Monastery Manchester Ltd,£611.67
Manchester City Council,Manchester Leisure,Hire of Premises,02-Mar-23,5105859648,The Monastery Manchester Ltd,"£1,497.92"
Manchester City Council,Manchester Leisure,Data Links,02-Mar-23,5105859839,The Networking People (TNP) Ltd,"£3,053.02"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859563,The Together Trust,£544.56
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859564,The Together Trust,£788.95
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859632,The Together Trust,£939.07
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859565,The Together Trust,"£4,426.48"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859765,Thompsons Academy Ltd,"£4,848.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859766,Thompsons Academy Ltd,"£6,095.24"
Manchester City Council,Childrens & Education Services,Payments for services,02-Mar-23,5105859554,Time Specialist Support Ltd,"£17,319.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02-Mar-23,5105859536,TIP Trailer Services UK Ltd,-£750.00
Manchester City Council,Corporate Services,Travel Season TLS,02-Mar-23,5105859478,Transport for Greater Manchester,£870.30
Manchester City Council,Adult Social Care,Third party payments to Health Authority,02-Mar-23,5105859628,Treatment Direct Ltd.,"£3,000.00"
