Manchester City Council,Manchester Leisure,Grant Payments,04.08.2015,5100807439,"£2,941.25",Peoples History Museum(TRADING)
Manchester City Council,Manchester Leisure,Grant Payments,04.08.2015,5100807376,"£4,000.00",Manchester Jewish Museum
Manchester City Council,Manchester Leisure,Professional fees,04.08.2015,5100807374,£600.00,Eastlands Trust Limited
Manchester City Council,Manchester Leisure,Professional fees,04.08.2015,5100807453,"£1,241.40",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Professional fees,04.08.2015,5100807454,"£1,241.40",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Professional fees,04.08.2015,5100807455,"£1,241.40",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Professional fees,04.08.2015,5100807457,"£1,241.40",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,04.08.2015,5100807261,£840.00,Chorley Borough Council
Manchester City Council,Manchester Leisure,Books-Adult Non Fict,04.08.2015,5100807329,£610.72,Askews and Holts
Manchester City Council,Manchester Leisure,Books-Adult Non Fict,04.08.2015,5100807335,£574.76,Askews and Holts
Manchester City Council,Libraries and Theatres,Professional fees,04.08.2015,5100807337,£597.90,Manchester Central
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,04.08.2015,5100807491,"£58,524.25",Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,04.08.2015,5100807294,"£81,186.26",Winners Contract Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,04.08.2015,5100807416,"£7,622.00",Specialist Vehicle rental
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.08.2015,5100807558,"£10,678.37",Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,04.08.2015,5100807398,"£1,403.00",Asd Metal Services
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.08.2015,5100807304,"£31,671.32",Rosgal Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,04.08.2015,5100807307,"-£6,477.35",Rosgal Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04.08.2015,5100807490,"£16,167.05",F.R.Sharrock Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04.08.2015,5100807425,"£1,038.50",R & M Developments Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04.08.2015,5100807426,£706.79,R & M Developments Ltd
Manchester City Council,Environment and Operations,Grant Payments,04.08.2015,1904725760,"£1,200.00",The Ancoats Canal Project
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904721103,"£3,200.00",Express Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904726661,"£5,024.05",Lester Aldridge LLP
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904725891,"£1,800.00",Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904725887,£750.00,Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904734475,"£6,500.00",Smith Jones Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904720294,"£1,062.00",KWLC (UK) Ltd
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904720291,£767.00,KWLC (UK) Ltd
Manchester City Council,Environment and Operations,Compensation Payments,04.08.2015,1904720295,£627.00,Department For Work & Pensions
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2015,5100807258,"£1,667.92",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2015,5100807258,"£1,211.00",SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2015,5100807258,£836.91,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2015,5100807258,£731.66,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2015,5100807258,£639.89,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2015,5100807258,£583.88,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.08.2015,5100807258,£519.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Rents,04.08.2015,5100807239,"£4,725.00",Northern Way Properties Limited
Manchester City Council,Adult Social Care,Rents,04.08.2015,5100807242,"-£4,725.00",Northern Way Properties Limited
Manchester City Council,Adult Social Care,Security,04.08.2015,5100807298,"£2,940.00",Manchester Communication Academy
Manchester City Council,Adult Social Care,Transport Coach Hire,04.08.2015,5100807391,"£47,914.00",Communitytransportservices.co.uk
Manchester City Council,Adult Social Care,Transport Coach Hire,04.08.2015,5100807384,"£35,039.50",Communitytransportservices.co.uk
Manchester City Council,Adult Social Care,Transport Coach Hire,04.08.2015,5100807390,"£28,806.00",Communitytransportservices.co.uk
Manchester City Council,Adult Social Care,Furniture,04.08.2015,5100807420,"£1,555.40",Banner Business Services Ltd
Manchester City Council,Adult Social Care,Stationery,04.08.2015,5100807315,£833.14,Findel Education Ltd
Manchester City Council,Adult Social Care,Professional fees,04.08.2015,5100807474,"£1,024.00",Wythenshawe Community Initiative
Manchester City Council,Adult Social Care,Professional fees,04.08.2015,5100807446,"£1,093.91",Anson Cabin Project
Manchester City Council,Adult Social Care,Professional fees,04.08.2015,5100807472,"£1,250.00",JBS-R Associates
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,04.08.2015,5100807493,"£1,000.00",Manchester People First
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,04.08.2015,5100807427,"£3,300.00",Blackburn With Darwen Borough Counc
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,04.08.2015,5100807368,£525.00,Pennine Care In Patient Services
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.08.2015,5100807238,"£1,156.25",HCL Social Care
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.08.2015,5100807146,"£182,833.33",Careers Solutions
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.08.2015,5100807259,"-£182,833.33",Careers Solutions
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.08.2015,5100807401,"£320,000.00",One Education Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.08.2015,5100807400,"£200,000.00",One Education Ltd
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807481,"£16,770.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807343,"£15,407.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807479,"£9,443.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807347,"£5,310.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807350,"£5,310.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807354,"£5,310.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807356,"£5,310.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807352,"£2,301.00",The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807358,£994.00,The Youth Justice Board
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807346,"£26,665.43",Care Concepts Ltd
Manchester City Council,Adult Social Care,Payments for services,04.08.2015,5100807364,"£26,665.43",Care Concepts Ltd
Manchester City Council,Corporate Services,Transport Taxis,04.08.2015,1904740428,"£14,380.40",Street Cars
Manchester City Council,Corporate Services,Travel,04.08.2015,1904738683,"£21,943.85",Trainline.com Limited
Manchester City Council,Corporate Services,Public Transport,04.08.2015,5100807276,£550.00,Stagecoach Manchester
Manchester City Council,Corporate Services,Public Transport,04.08.2015,5100807276,£550.00,Stagecoach Manchester
Manchester City Council,Corporate Services,Travel Season TLS,04.08.2015,5100807276,£550.00,Stagecoach Manchester
Manchester City Council,Corporate Services,Landline Telephone,04.08.2015,1904736738,"£1,186.63",Vodafone (Ex C&W)
Manchester City Council,Corporate Services,I T Provision,04.08.2015,5100807268,"£4,680.00",Northgate Information Solutions Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807456,"£5,265.77",Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807448,"£4,605.41",Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807468,"£2,551.40",Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807452,"£1,333.47",Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807443,£786.08,Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807467,£700.44,Wrekin Windows
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807498,"£16,958.57",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807506,"£8,512.91",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807512,"£5,754.23",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807501,"£5,172.93",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807511,"£2,871.72",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807505,"£2,825.41",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807509,"£1,374.61",SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807440,"£1,937.40",Vista Panels Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807441,£978.19,Vista Panels Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807447,"£6,101.73",IG Doors Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,04.08.2015,5100807428,"£1,682.49",IG Doors Ltd
Manchester City Council,Chief Executives,Agency staff provision,04.08.2015,5100807258,"£1,581.31",SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Hire of Equipment,04.08.2015,5100807379,"£6,999.96",Bowe Systec
Manchester City Council,Chief Executives,Hire of Equipment,04.08.2015,5100807378,"£1,039.74",Capita Asset Services
Manchester City Council,Chief Executives,Grant and subscriptions awarded,04.08.2015,5100807380,"£40,000.00",North West Employers Ltd
Manchester City Council,Chief Executives,Compensation Payments,04.08.2015,1904740209,£560.00,Weightmans LLP Solicitors
Manchester City Council,Regeneration Finance,Grant Payments,04.08.2015,5100807424,"£12,300.00",4CT Limited
Manchester City Council,Regeneration Finance,Grant Payments,04.08.2015,5100807414,"£5,275.00",Higher Blackley Comm.Assoc.
Manchester City Council,Regeneration Finance,Grant Payments,04.08.2015,5100807247,"£72,000.00",GMPLN
Manchester City Council,Regeneration Finance,Grant Payments,04.08.2015,1904740191,£844.00,Clayton Villa FC Club and Society
Manchester City Council,Regeneration Finance,Grant Payments,04.08.2015,1904740191,£844.00,Clayton Villa FC Club and Society
Manchester City Council,Regeneration Finance,Legal Fees,04.08.2015,1904740422,£995.00,HMCTS (Manchester County Court)
Manchester City Council,Insurance Fund,Insurance,04.08.2015,1904740203,£627.00,Department For Work & Pensions
Manchester City Council,Insurance Fund,Insurance,04.08.2015,5100807263,"£11,602.50",Zurich Insurance
Manchester City Council,Insurance Fund,InsPrem all risk,04.08.2015,5100807317,"£7,613.41",Aon Artscope
Manchester City Council,Manchester Leisure,Equipment,05.08.2015,5100807699,£540.00,Cocklestorm Fencing  Ltd
Manchester City Council,Manchester Leisure,Equipment,05.08.2015,5100807625,£534.00,NU Fire & Security Ltd
Manchester City Council,Manchester Leisure,Professional fees,05.08.2015,5100807547,"£1,387.98",Rochdale Mbc
Manchester City Council,Manchester Leisure,Professional fees,05.08.2015,5100807546,"-£1,387.98",Rochdale Mbc
Manchester City Council,Manchester Leisure,Professional fees,05.08.2015,5100807720,£868.99,Running Imp Int. Sports Ltd
Manchester City Council,Manchester Leisure,Professional fees,05.08.2015,5100807595,"£4,000.00",International Sport Group Limited
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,05.08.2015,5100807664,"£4,500.00",Friends of Alex Park Manchester
Manchester City Council,Libraries and Theatres,Labour Charges,05.08.2015,5100807676,"£8,425.22",Greater Manchester Police
Manchester City Council,Libraries and Theatres,Works and associated costs for Land and Buildings,05.08.2015,5100807679,"£10,712.25",Airborne Environmental Consultants
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,05.08.2015,5100807796,£690.52,Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Preventative Maintenance Work,05.08.2015,5100807485,"£10,441.17",Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.08.2015,5100807807,"£1,382.40",Rosgal Ltd
Manchester City Council,Hospitality + Trading Services,Postage,05.08.2015,5100807422,£751.73,Neopost Finance Ltd (Rental)
Manchester City Council,Hospitality + Trading Services,Cash Collection,05.08.2015,5100807597,"£5,290.81",NSL Ltd
Manchester City Council,Hospitality + Trading Services,Cash Collection,05.08.2015,5100807598,"£4,619.85",NSL Ltd
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,05.08.2015,5100807635,"£2,461.20",Burwood Supply Ltd
Manchester City Council,Environment and Operations,Building Materials for direct delivery,05.08.2015,5100807757,"£2,000.00",The Helping Hand Company Ltd
Manchester City Council,Adult Social Care,Agency staff provision,05.08.2015,5100807566,£732.69,Bennett Staff Bureau
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,05.08.2015,5100807778,"£8,412.40",Manchester Working Ltd
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,05.08.2015,5100807735,"£2,614.70",Manchester Working Ltd
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,05.08.2015,5100807723,"£2,314.45",Manchester Working Ltd
Manchester City Council,Adult Social Care,Rents,05.08.2015,5100807709,"£4,985.75",B & A Properties
Manchester City Council,Adult Social Care,Rents,05.08.2015,5100807667,"£4,786.02",Irwell Valley Housing Association
Manchester City Council,Adult Social Care,Contract Cleaning External,05.08.2015,5100807593,"£3,668.00",Brighter Beginnings (Cheetham)
Manchester City Council,Adult Social Care,Travel,05.08.2015,1904740189,"£1,421.60",R.S.P. Ltd Br Business Systems Ltd
Manchester City Council,Adult Social Care,Travel,05.08.2015,1904740189,"£1,017.50",R.S.P. Ltd Br Business Systems Ltd
Manchester City Council,Adult Social Care,Travel,05.08.2015,1904740189,£696.10,R.S.P. Ltd Br Business Systems Ltd
Manchester City Council,Adult Social Care,Equipment,05.08.2015,5100807290,£670.00,Aidapt Bathrooms Ltd
Manchester City Council,Adult Social Care,Equipment,05.08.2015,5100807289,£520.00,Aidapt Bathrooms Ltd
Manchester City Council,Adult Social Care,Professional fees,05.08.2015,5100807797,"£27,089.00",Manchester Working Ltd
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,05.08.2015,5100807666,£900.00,Compass Computer Consultants Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,05.08.2015,5100807823,"£2,424.41",Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807623,"£37,971.25",Gaddum Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807423,"£8,750.00",The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807827,"£2,625.00",Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807825,"£2,250.00",Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807799,"£1,500.00",George House Trust
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807656,"£5,181.00",Manchester Carers Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807636,"£4,430.75",Manchester Carers Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807653,"£4,430.75",Manchester Carers Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807654,"£4,430.75",Manchester Carers Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807640,"£1,654.00",Manchester Carers Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807415,"£3,750.00",Shopmobility Manchester Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807800,"£90,000.00",Manchester Alliance For
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.08.2015,5100807344,£925.00,Moodswings Network
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807642,"£6,567.45",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807651,"£3,928.95",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807645,"£3,592.51",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807643,"£2,806.72",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807649,"£1,403.36",The Together Trust
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807701,"£207,185.83",Future Directions CIC
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807706,"£16,973.00",Future Directions CIC
Manchester City Council,Adult Social Care,Payments for services,05.08.2015,5100807700,"£7,971.00",Future Directions CIC
Manchester City Council,Adult Social Care,Supporting People Payments,05.08.2015,5100807515,"£19,555.64",United Response
Manchester City Council,Adult Social Care,Supporting People Payments,05.08.2015,5100807684,£851.13,The Edward Mayes Trust
Manchester City Council,Adult Social Care,Ind Budget Payment,05.08.2015,1904745392,"£1,185.28",Redacted Personal Information
Manchester City Council,Adult Social Care,Legal Fees,05.08.2015,1904745345,"£4,565.00",HMCTS (Manchester County Court)
Manchester City Council,Adult Social Care,Legal Fees,05.08.2015,1904745345,"£1,360.00",HMCTS (Manchester County Court)
Manchester City Council,Corporate Services,Fees,05.08.2015,5100807556,"£2,912.00",Pannone Corporate LLP
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.08.2015,5100807659,"£3,680.00",Pierre Angulaire Limited
Manchester City Council,Chief Executives,Agency staff provision,05.08.2015,5100807548,"£7,442.55",HCL Social Care
Manchester City Council,Chief Executives,Agency staff provision,05.08.2015,5100807578,"£1,519.28",Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Equipment,05.08.2015,5100806555,"£6,200.00",Universal Live
Manchester City Council,Chief Executives,Equipment,05.08.2015,5100806555,£532.00,Universal Live
Manchester City Council,Chief Executives,Professional fees,05.08.2015,5100807663,"£14,561.00",SQW
Manchester City Council,Chief Executives,Professional fees,05.08.2015,5100807410,"£29,798.02",Actinista Limited
Manchester City Council,Chief Executives,Professional fees,05.08.2015,5100807411,"£26,675.65",Actinista Limited
Manchester City Council,Chief Executives,Advertising,05.08.2015,5100807319,"-£2,300.00",International Sport Group Limited
Manchester City Council,Chief Executives,Examination Fees,05.08.2015,5100807637,£600.00,LGC (Forensics) Limited
Manchester City Council,Chief Executives,Examination Fees,05.08.2015,5100807648,"£3,640.00",ROAR Forensics Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.08.2015,5100807689,"£9,660.00",Turner & Townsend Project
Manchester City Council,Chief Executives,Infrastructure Fees,05.08.2015,5100807545,"£1,724.00",Rullion Resource Limited
Manchester City Council,Chief Executives,Compensation Payments,05.08.2015,1904745345,"£9,255.00",HMCTS (Manchester County Court)
Manchester City Council,Chief Executives,Compensation Payments,05.08.2015,5100807781,£729.00,DWF LLP
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,05.08.2015,5100807716,£600.00,City Electrical Factors
Manchester City Council,Regeneration Finance,Internal Repairs and Maintenance for buildings,05.08.2015,5100807489,"£7,500.00",Manchester Working Ltd
Manchester City Council,Regeneration Finance,Grant Payments,05.08.2015,5100807611,"-£50,000.00",Damar Training
Manchester City Council,Regeneration Finance,I T Provision,05.08.2015,5100807718,"£7,250.00",Concerto Support Services
Manchester City Council,Regeneration Finance,Legal Fees,05.08.2015,5100807695,£500.00,Kings Chambers
Manchester City Council,Insurance Fund,Insurance,05.08.2015,1904740365,"£7,500.00",Abney Garsden Mcdonald
Manchester City Council,Insurance Fund,Insurance,05.08.2015,1904740370,"£25,773.25",Harris Fowler Ltd
Manchester City Council,GMIST (Greater Mcr Integrated),Payments for services,05.08.2015,5100807576,"£1,600.00",Rochdale MBC
Manchester City Council,Manchester Leisure,Gas,06.08.2015,1904745774,"£1,163.54",Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,06.08.2015,1904745881,£902.08,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,06.08.2015,1904745782,£882.79,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,06.08.2015,1904745939,£837.69,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,06.08.2015,1904746037,£816.99,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,06.08.2015,1904745789,£585.56,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,06.08.2015,1904745946,£526.60,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,06.08.2015,5100808001,"£6,250.00",NatSol Ltd
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,06.08.2015,5100808026,"£1,345.00",Science Boffins (Barnet) Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,06.08.2015,5100807861,"-£154,166.66",National Football Museum
Manchester City Council,Manchester Leisure,Third party payments relating to Voluntary Organisations,06.08.2015,5100803683,"£114,032.83",HOME
Manchester City Council,Libraries and Theatres,Labour Charges,06.08.2015,5100808143,"£14,404.00",Oldham Borough Council
Manchester City Council,Libraries and Theatres,Works and associated costs for Land and Buildings,06.08.2015,5100807657,"£26,530.00",Pierre Angulaire Limited
