Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,03.05.2016,5100857402,"£9,000.00",Redacted Personal Information
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",03.05.2016,5100857338,£628.00,Alliance Disposables Ltd
Manchester City Council,Corporate Services,Legal Fees,03.05.2016,5100857388,"£33,000.00",Pinsent Masons LLP
Manchester City Council,Libraries and Theatres,Hire of Premises,03.05.2016,5100857491,"-£1,350.00",Manchester Central
Manchester City Council,Corporate Services,Fees,03.05.2016,1905094449,"£1,848.40",Bristow & Sutor
Manchester City Council,Corporate Services,Fees,03.05.2016,1905094449,"-£1,848.40",Bristow & Sutor
Manchester City Council,Chief Executives,Agency staff provision,03.05.2016,5100857551,-£759.50,Semester Recruitment Ltd
Manchester City Council,Regeneration Finance,Grant Payments,03.05.2016,1905092998,"£4,496.12",308th Manchester Scout Group
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.05.2016,1905096740,£888.80,Ecomix Concrete Ltd
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,03.05.2016,5100857474,"£1,778.80",Cresta World Travel t/a Uniglobe
Manchester City Council,Manchester Leisure,Travel,03.05.2016,5100857473,£689.15,Cresta World Travel t/a Uniglobe
Manchester City Council,Libraries and Theatres,Travel,03.05.2016,5100857544,-£764.68,Cresta World Travel t/a Uniglobe
Manchester City Council,Regeneration Finance,Travel,03.05.2016,5100857468,£869.94,Cresta World Travel t/a Uniglobe
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,03.05.2016,5100857374,"£19,723.76",Kier Services Ltd - Maint West
Manchester City Council,Regeneration Finance,Grant Payments,03.05.2016,1905087491,"£1,854.00",West Didsbury Residents Assoc
Manchester City Council,Manchester Leisure,Agency staff provision,03.05.2016,5100857368,£760.41,Resolve Personnel Ltd
Manchester City Council,Adult Social Care,Agency staff provision,03.05.2016,5100857368,£844.90,Resolve Personnel Ltd
Manchester City Council,Regeneration Finance,Grant Payments,03.05.2016,1905094333,"£1,000.00",Yaran Community C.i.c
Manchester City Council,Adult Social Care,Third party payments to Health Authority,03.05.2016,1905094468,£765.00,University Hosp Birmingham NHS FT
Manchester City Council,Adult Social Care,Third party payments to Health Authority,03.05.2016,1905094465,£670.00,University Hosp Birmingham NHS FT
Manchester City Council,Regeneration Finance,Grant Payments,03.05.2016,1905088069,£698.95,Women's Voices CIC
Manchester City Council,Regeneration Finance,I T Provision,03.05.2016,5100857319,"£10,000.00",Diginus Limited
Manchester City Council,Regeneration Finance,Grant Payments,03.05.2016,1905087349,£580.71,Bickerdike Gardening Group
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,03.05.2016,5100857390,"£13,000.00",Gardiner & Theobald LLP
Manchester City Council,Regeneration Finance,Grant Payments,03.05.2016,1905088066,"£3,741.00",Friends of Old Moat Park
Manchester City Council,Regeneration Finance,Grant Payments,03.05.2016,1905086677,"£2,445.50",Wyth Sth Manc Movement Initiative
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094330,"£5,336.67",Oldham Borough Council
Manchester City Council,Adult Social Care,Supporting People Payments,04.05.2016,5100857686,"£4,592.24",People First Housing Association
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.05.2016,5100857380,"£1,066.50",Indian Senior Citizens Centre
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857430,"£9,934.50",Manchester Deaf Centre Ltd
Manchester City Council,Hospitality + Trading Services,Security,04.05.2016,5100857707,£603.46,Chubb  Systems Limited
Manchester City Council,Adult Social Care,Supporting People Payments,04.05.2016,5100857532,"£35,500.00",The Salvation Army
Manchester City Council,Adult Social Care,Transport Coach Hire,04.05.2016,5100857589,"-£1,221.00",Saltax Ltd
Manchester City Council,Adult Social Care,Transport Coach Hire,04.05.2016,5100857643,"-£1,221.00",Saltax Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,04.05.2016,5100857644,"£2,414.34",BT PLC
Manchester City Council,Manchester Leisure,Rents,04.05.2016,5100857492,"£35,000.00",The Manchester College
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.05.2016,5100857307,"£42,961.00",Gaddum Centre
Manchester City Council,Chief Executives,Advertising,04.05.2016,5100857587,"£1,500.00",Exterion Media
Manchester City Council,Chief Executives,Advertising,04.05.2016,5100857585,"£1,400.00",Exterion Media
Manchester City Council,Chief Executives,Advertising,04.05.2016,5100857583,£753.00,Exterion Media
Manchester City Council,Chief Executives,Advertising,04.05.2016,5100857586,£700.00,Exterion Media
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,04.05.2016,5100857573,£610.00,Colas Limited
Manchester City Council,Adult Social Care,Compensation Payments,04.05.2016,5100857665,"£1,877.92",Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Rents,04.05.2016,5100857632,"£3,307.90",Commercial Real Estates Management
Manchester City Council,Chief Executives,Agency staff provision,04.05.2016,5100857647,"-£11,659.00",Search Consultancy Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857375,"£8,750.00",The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Payments for services,04.05.2016,5100857572,"£6,311.92",Lakeside School
Manchester City Council,Regeneration Finance,Professional fees,04.05.2016,5100857577,"£22,694.70",Deloitte & Touche Llp
Manchester City Council,Corporate Services,Agency staff provision,04.05.2016,5100857708,£916.30,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,04.05.2016,5100857708,£760.20,Bennett Staff Bureau
Manchester City Council,Chief Executives,Agency staff provision,04.05.2016,5100857708,£674.24,Bennett Staff Bureau
Manchester City Council,Hospitality + Trading Services,Refuse Collection,04.05.2016,5100857547,£925.42,Viridor Waste (Greater M/cr) Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857406,"£5,781.25",Black Health Agency
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857504,"£10,000.00",Wai Yin Society
Manchester City Council,Adult Social Care,Supporting People Payments,04.05.2016,5100857542,"£6,219.92",Turning Point Services
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857415,"£10,000.00",Manchester Bangladeshi Womens Organ
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857396,"£9,712.75",42nd Street
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,04.05.2016,5100857641,"£10,000.00",42nd Street
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.05.2016,5100857574,£533.87,University Hospital of South Mcr
Manchester City Council,Adult Social Care,Signers/Interpreters Fees,04.05.2016,5100853557,£693.90,Language Line Ltd
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094335,"£5,336.67",Tameside Metropolitan Bouough
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094325,"£5,336.67",Wigan Metropolitan Borough Council
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094331,"£5,336.67",Rochdale Mbc
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094334,"£5,336.67",Stockport Metropolitan Borough
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094326,"£5,336.67",Bolton Mbc
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094332,"£5,336.67",Salford City Council
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094336,"£5,336.67",Trafford M B C
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857393,"£4,677.50",Albert Kennedy Trust
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857505,"£5,606.50",Venture Arts Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857499,"£9,998.00",Manchester Refugee Support Network
Manchester City Council,Corporate Services,Capital Receipts,04.05.2016,1905094329,"£5,336.67",Bury M.B.C.
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,04.05.2016,5100857652,-£650.00,Xerox Global Outsourcing
Manchester City Council,Collection Fund,BRR Central Share,04.05.2016,1905102193,"£13,767,771.00",DCLG
Manchester City Council,General Fund,Bus Rates Pool Top Up Receipts,04.05.2016,1905102193,"-£5,861,458.00",DCLG
Manchester City Council,Collection Fund,Transfer to/from Collecton Fund Business Rates,04.05.2016,1905102193,"-£2,852.00",DCLG
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,04.05.2016,1905094504,"£10,003.00",HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,04.05.2016,1905094503,"£5,005.00",HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,04.05.2016,1905094319,"£1,428.00",HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,04.05.2016,5100857300,"£69,099.09",Winners Contract Hire Ltd
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,04.05.2016,5100857543,"£30,000.00",Manchester Working Ltd
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,04.05.2016,5100857543,"£14,382.88",Manchester Working Ltd
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,04.05.2016,5100857630,"£9,981.99",Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,04.05.2016,5100857540,£711.68,Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,04.05.2016,5100857301,"£19,341.15",Manchester Working Ltd
Manchester City Council,Corporate Services,Vehicle Hire Costs,04.05.2016,1905102140,"£2,194.09",City Car Club Ltd
Manchester City Council,Adult Social Care,Agency staff provision,04.05.2016,5100857711,£555.84,Routes Healthcare (North) Ltd
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,04.05.2016,5100857599,"£1,220.00",Keebuilders Uk Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857488,"£4,000.00",The Proud Trust
Manchester City Council,Adult Social Care,Legal Fees,04.05.2016,5100857662,£900.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.05.2016,5100857394,£927.34,Moodswings Network
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857389,"£6,250.00",Faith Network 4 Manchester
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857629,"£5,000.00",CSTAR
Manchester City Council,GMIST (Greater Mcr Integrated),Hire of Premises,04.05.2016,5100857575,£550.00,Manchester Central
Manchester City Council,GMIST (Greater Mcr Integrated),Hire of Premises,04.05.2016,5100857578,-£550.00,Manchester Central
Manchester City Council,Adult Social Care,Training and Development,04.05.2016,5100857683,£643.20,Pearson Education Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857501,"£5,350.00",Somali Adult Social Care Agency
Manchester City Council,Hospitality + Trading Services,Compensation Payments,04.05.2016,1905079381,"£7,864.64",Thompsons Solicitors
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857382,"£6,387.75",GAYDIO Community Interest Company
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.05.2016,5100857379,"£1,524.25",N-Gage Project
Manchester City Council,Adult Social Care,Funeral and coroner related services,04.05.2016,5100857625,£698.00,Funeral Prtnrs t/a Michael Kennedy
Manchester City Council,Manchester Leisure,Bed and Breakfast Accommodation Expenditure,04.05.2016,5100857476,£804.00,Cresta World Travel t/a Uniglobe
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,04.05.2016,5100857440,"£7,962.25",Manchester Mind
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,04.05.2016,1905094499,"£1,655.00",Beardsworth Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2016,5100857395,"£3,712.50",Chorlton Good Neighbours
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2016,5100857624,"£11,272.24",People First Housing Association
Manchester City Council,Adult Social Care,Foster Payments,05.05.2016,1905103855,"£1,215.44",Redacted Personal Information
Manchester City Council,Manchester Leisure,Water Service Charges - Metered,05.05.2016,1905103444,"£9,024.81",United Utilities Water Plc
Manchester City Council,Manchester Leisure,Water Service Charges - Metered,05.05.2016,1905103393,£579.73,United Utilities Water Plc
Manchester City Council,Manchester Leisure,Water Service Charges - Metered,05.05.2016,1700062496,"-£1,679.98",United Utilities Water Plc
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,05.05.2016,1905103399,"£8,513.05",United Utilities Water Plc
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,05.05.2016,1905103424,"£6,670.68",United Utilities Water Plc
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,05.05.2016,1905103437,"£5,571.32",United Utilities Water Plc
Manchester City Council,Hospitality + Trading Services,Water Service Charges - Metered,05.05.2016,1905103410,"£1,121.05",United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,05.05.2016,1905103442,"£1,614.24",United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,05.05.2016,1905103415,"£1,031.56",United Utilities Water Plc
Manchester City Council,Adult Social Care,Water Service Charges - Metered,05.05.2016,1700062495,"-£2,042.71",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103395,"£6,402.37",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103441,"£5,802.80",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103414,"£5,006.01",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103428,"£3,972.24",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103420,"£3,603.69",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103389,"£3,087.89",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103396,"£2,977.67",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103408,"£1,957.87",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103435,"£1,872.92",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103397,"£1,752.21",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103439,"£1,409.07",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103375,"£1,125.10",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103360,"£1,104.85",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103431,£620.57,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103378,£540.71,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1905103402,£515.88,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1700062492,-£501.05,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1700062489,-£602.01,United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1700062491,"-£1,816.99",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1700062494,"-£3,070.97",United Utilities Water Plc
Manchester City Council,Regeneration Finance,Water Service Charges - Metered,05.05.2016,1700062485,"-£5,124.04",United Utilities Water Plc
Manchester City Council,Adult Social Care,Gas,05.05.2016,1700062480,-£515.57,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Gas,05.05.2016,1905103354,£872.99,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Gas,05.05.2016,1905103353,£732.26,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Gas,05.05.2016,1905103343,£583.66,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Gas,05.05.2016,1905103322,£567.29,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Gas,05.05.2016,1905103356,£564.76,Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Gas,05.05.2016,1905103285,£527.87,Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.05.2016,5100857876,"£6,567.60",Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.05.2016,5100857853,"£1,166.05",Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,05.05.2016,5100857915,"£4,658.44",F.R.Sharrock Ltd
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,05.05.2016,5100857341,£586.80,Arco Group Ltd
Manchester City Council,Manchester Leisure,Professional fees,05.05.2016,5100857792,"£2,400.00",Ove Arup & Partners Ltd
Manchester City Council,Chief Executives,Equipment,05.05.2016,5100857315,£561.84,Back Care Solutions Ltd
Manchester City Council,Chief Executives,Furniture,05.05.2016,5100857324,£625.00,Back Care Solutions Ltd
Manchester City Council,Adult Social Care,Agency staff provision,05.05.2016,5100857757,£824.67,Bs Project Services Ltd T/A
Manchester City Council,Chief Executives,Agency staff provision,05.05.2016,5100857757,£732.73,Bs Project Services Ltd T/A
Manchester City Council,Regeneration Finance,Agency staff provision,05.05.2016,5100857757,£916.30,Bs Project Services Ltd T/A
Manchester City Council,Manchester Leisure,Library Materials Acquisition,05.05.2016,1905097425,"£5,200.00",Askews and Holts
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,05.05.2016,5100857538,"£1,025.00",Capita Business Services Ltd
Manchester City Council,Adult Social Care,Fixtures and Fittings,05.05.2016,1905094324,"£3,855.98",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Personal needs of client,05.05.2016,1905094324,£726.24,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Personal Needs of Residents - Other Amenities,05.05.2016,1905094324,"£1,454.70",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Training and Development,05.05.2016,1905094324,"£7,321.20",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Rents,05.05.2016,5100857827,"£4,510.16",Riverside ECHG
Manchester City Council,Adult Social Care,Rents,05.05.2016,5100857828,"£4,510.16",Riverside ECHG
Manchester City Council,Adult Social Care,Rents,05.05.2016,5100857830,"£4,510.16",Riverside ECHG
Manchester City Council,Adult Social Care,Rents,05.05.2016,5100857822,"£2,254.36",Riverside ECHG
Manchester City Council,Adult Social Care,Rents,05.05.2016,5100857824,"£2,254.36",Riverside ECHG
Manchester City Council,Adult Social Care,Personal needs of client,05.05.2016,5100857756,£860.00,NRS Healthcare
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2016,1905103595,£777.74,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2016,1905103626,£682.42,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2016,1905103504,£651.64,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2016,1905103580,£606.21,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2016,1905103586,£592.09,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2016,1905103666,£585.25,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2016,1905103598,£519.29,Brake Bros Foodservice Ltd
Manchester City Council,Manchester Leisure,Special Events,05.05.2016,5100857806,"£4,500.00",Manchester International Arts
Manchester City Council,Environment and Operations,Equipment,05.05.2016,5100857409,"£1,059.09",Amey Highways Lighting (Manchester)
Manchester City Council,Adult Social Care,Personal needs of client,05.05.2016,5100857628,"£1,105.00",Neater Solutions Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2016,5100857894,"£5,700.00",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2016,5100857873,£750.00,Hulme Community Garden Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2016,5100857888,£900.00,Tree Of Life Centre Wythenshawe
Manchester City Council,Manchester Leisure,Professional fees,05.05.2016,5100857770,"£67,560.00",Wythenshawe Forum Trust Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,05.05.2016,5100857797,"£10,233.49",Northwards Housing Limited
Manchester City Council,Regeneration Finance,Professional fees,05.05.2016,5100857716,"£8,834.03","Arts Council England,North West."
Manchester City Council,Regeneration Finance,Travel,05.05.2016,5100857716,"£4,181.54","Arts Council England,North West."
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.05.2016,5100857716,"£8,834.03","Arts Council England,North West."
Manchester City Council,Libraries and Theatres,Professional fees,05.05.2016,5100857063,"£1,500.00",Lancashire County Council
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2016,5100857807,"£3,005.98",Talbot/Himmat Support Centre
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2016,5100857808,"£3,005.98",Talbot/Himmat Support Centre
Manchester City Council,Adult Social Care,Legal Fees,05.05.2016,1905103871,"£18,380.00",Liberata
Manchester City Council,Chief Executives,Legal Fees,05.05.2016,1905103876,"£9,091.55",Liberata
Manchester City Council,Adult Social Care,Legal Fees,05.05.2016,1905103875,"£7,900.00",Liberata
Manchester City Council,Adult Social Care,Legal Fees,05.05.2016,1905103870,"£4,935.00",Liberata
Manchester City Council,Adult Social Care,Legal Fees,05.05.2016,1905103872,£670.00,Liberata
Manchester City Council,Chief Executives,Compensation Payments,05.05.2016,1905103873,"£13,765.00",Liberata
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2016,5100857885,£945.00,Longsight (Aisha) Nursery
Manchester City Council,Adult Social Care,Home Care ,05.05.2016,5100857829,"£1,430.00",Kiddi Days
Manchester City Council,Regeneration Finance,Professional fees,05.05.2016,5100857737,"£10,820.68",Curtins Consulting Ltd
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,05.05.2016,5100857793,"£4,746.00",Canal & River Trust
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,05.05.2016,5100857529,"£47,856.89",Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,05.05.2016,5100857869,"£12,937.68",Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,05.05.2016,5100857865,"£11,683.62",Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,05.05.2016,5100857871,"-£11,683.62",Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,05.05.2016,5100857872,"-£12,937.68",Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,05.05.2016,5100857842,"£1,500.10",Alliance Disposables Ltd
