Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.06.2016,5100862327,£750.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.06.2016,5100862338,£750.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,01.06.2016,5100862333,-£750.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Third party payments to Health Authority,01.06.2016,5100862329,"£8,443.33",Independent Life Solutions
Manchester City Council,Adult Social Care,Third party payments to Health Authority,01.06.2016,5100862309,"£6,000.00",Independent Life Solutions
Manchester City Council,Adult Social Care,Third party payments to Health Authority,01.06.2016,5100862332,"£1,360.00",Independent Life Solutions
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,01.06.2016,5100862369,£874.00,Derbyshire County Council
Manchester City Council,Adult Social Care,Transport Coach Hire,01.06.2016,5100862377,"£41,257.50",APTSL
Manchester City Council,Adult Social Care,Transport Coach Hire,01.06.2016,5100862284,"£2,273.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Transport Coach Hire,01.06.2016,5100862374,"£2,219.00",Nelson Transport
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,01.06.2016,5100862301,"£20,989.00",Manchester Working Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,01.06.2016,5100854784,"£8,099.71",Manchester Working Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,01.06.2016,5100862408,"£13,280.97",Northwards Housing Limited
Manchester City Council,Chief Executives,Agency staff provision,01.06.2016,5100862347,"£1,233.73",Bs Project Services Ltd T/A
Manchester City Council,Chief Executives,Agency staff provision,01.06.2016,5100862347,£774.21,Bs Project Services Ltd T/A
Manchester City Council,Chief Executives,Equipment,01.06.2016,5100862368,"£10,906.24",Xerox (Uk) Ltd
Manchester City Council,Chief Executives,Postage,01.06.2016,5100860759,"£7,847.47",Royal Mail Group Plc
Manchester City Council,Regeneration Finance,Agency staff provision,01.06.2016,5100862347,"£1,374.45",Bs Project Services Ltd T/A
Manchester City Council,Regeneration Finance,Licences Purchase,01.06.2016,1905137547,£552.00,Driver and Vehicle Licensing Agency
Manchester City Council,Regeneration Finance,Professional fees,01.06.2016,5100862276,"£6,800.00",DTZ Debenham Tie Leung Ltd
Manchester City Council,Regeneration Finance,Professional fees,01.06.2016,5100862302,"£4,700.00",Keelagher Okey Associates Ltd t/a
Manchester City Council,Regeneration Finance,Taxi Vehicle Materials,01.06.2016,5100862303,"£3,373.50",New Auto Ltd T/A Mogo (Uk)
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,02.06.2016,5100862491,"£10,732.00",Arboricultural Services Treework
Manchester City Council,Manchester Leisure,Compensation Payments,02.06.2016,1905105649,£500.00,Redacted Personal Information
Manchester City Council,Manchester Leisure,Contract Cleaning External,02.06.2016,5100862422,£802.50,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,02.06.2016,5100862413,£615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,02.06.2016,5100862417,£615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,02.06.2016,5100862418,£615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,02.06.2016,5100862419,£615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,02.06.2016,5100862423,£615.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Grant Payments,02.06.2016,1905129770,"£1,250.00",Higher Blackley Comm.Assoc.
Manchester City Council,Manchester Leisure,Grant Payments,02.06.2016,1905131894,"£1,000.00",Close Neighbours Residents Assoc
Manchester City Council,Manchester Leisure,Payments for services,02.06.2016,5100862431,"£4,375.00",Greater Manchester Community
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02.06.2016,5100862460,"£19,993.42",Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,02.06.2016,5100862459,"£16,216.48",Biffa Municipal Limited
Manchester City Council,Manchester Leisure,Professional fees,02.06.2016,5100862406,"£2,600.00",The Composer Works Limited
Manchester City Council,Manchester Leisure,Training and Development,02.06.2016,5100862436,£773.20,Trident Crisis Solutions Ltd
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,02.06.2016,5100862540,"£10,000.00",Austin-Smith:Lord LLP
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,02.06.2016,5100862540,"£10,000.00",Austin-Smith:Lord LLP
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,02.06.2016,5100862543,"-£10,000.00",Austin-Smith:Lord LLP
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,02.06.2016,5100862543,"-£10,000.00",Austin-Smith:Lord LLP
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,02.06.2016,5100862572,£542.78,TARMAC
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,02.06.2016,1905128961,"£1,435.00",HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Data Registration Fee,02.06.2016,1905137511,£539.00,HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Electricity,02.06.2016,1905137719,"£1,002.91",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,02.06.2016,5100862561,"£1,500.00",Concerto Support Services
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,02.06.2016,5100862544,"-£1,500.00",Concerto Support Services
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,02.06.2016,5100862424,"£4,814.95",Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,02.06.2016,5100862536,"£2,996.10",Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,02.06.2016,5100862421,"£2,839.92",Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,02.06.2016,5100862425,"£1,745.80",Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,02.06.2016,5100859638,"£1,579.33",Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,02.06.2016,5100862534,"-£2,996.10",Northern Marking Limited
Manchester City Council,Hospitality + Trading Services,Publications,02.06.2016,1905137521,£924.00,HMCS Traffic EC
Manchester City Council,Hospitality + Trading Services,Rents,02.06.2016,1905129786,"£2,348.93",St Modwen Corporate Services Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.06.2016,5100862559,"£43,823.84",Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Window Cleaning,02.06.2016,5100862445,"£1,250.00",Ultra Cleaning Service
Manchester City Council,Environment and Operations,Electricity,02.06.2016,1905137722,"£2,905.62",Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£865.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£727.23,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£692.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£687.68,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£575.10,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£569.39,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£563.53,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Agency staff provision,02.06.2016,5100862469,£519.00,SRA Cover Staff Ltd
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,02.06.2016,5100862325,"£8,470.00",Weaste Hotel
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,02.06.2016,5100862360,"£7,580.00",Weaste Hotel
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,02.06.2016,5100861906,"£7,140.00",Weaste Hotel
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,02.06.2016,5100862324,"-£8,470.00",Weaste Hotel
Manchester City Council,Adult Social Care,Hire of Premises,02.06.2016,5100862513,£666.67,Barlow Moor Community Association
Manchester City Council,Adult Social Care,Payments for services,02.06.2016,5100862452,"£3,822.12",Rossendale School Priory
Manchester City Council,Adult Social Care,Professional fees,02.06.2016,5100862447,"£28,000.00",Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Professional fees,02.06.2016,5100862512,"£1,680.00",Adoption Matters Northwest
Manchester City Council,Adult Social Care,Professional fees,02.06.2016,1905131887,"£1,170.00",Stockport Psychology Services
Manchester City Council,Adult Social Care,Refuse Collection,02.06.2016,1905137763,£602.71,BRITISH GAS TRADIN
Manchester City Council,Adult Social Care,Rents,02.06.2016,5100862448,"£60,760.50",B & A Properties
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.06.2016,5100862465,"£36,855.00",Welfare Call (LAC) Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.06.2016,5100862466,"£36,855.00",Welfare Call (LAC) Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.06.2016,5100862274,"£2,000.00",The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.06.2016,5100862275,"£2,000.00",The Lesbian & Gay Foundation
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.06.2016,5100858036,"£1,898.25",Wythenshawe Community Housing Group
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,02.06.2016,5100862450,"£1,500.00",Afro Carribean Care Group
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,02.06.2016,5100862305,"£8,500.22",Tameside Metropolitan Bouough
Manchester City Council,Adult Social Care,Training and Development,02.06.2016,5100862570,"£13,492.57",NOMS
Manchester City Council,Adult Social Care,Training and Development,02.06.2016,5100862580,"£13,492.57",NOMS
Manchester City Council,Adult Social Care,Training and Development,02.06.2016,5100855576,"£3,054.24",NOMS
Manchester City Council,Adult Social Care,Training and Development,02.06.2016,5100862573,"-£13,492.57",NOMS
Manchester City Council,Childrens Services,Building Works,02.06.2016,5100862497,"£132,780.01",United Learning Trust
Manchester City Council,Corporate Services,Licences Purchase,02.06.2016,5100859780,£950.62,Wolters Kluwer (Uk) Ltd
Manchester City Council,Corporate Services,Professional fees,02.06.2016,5100862546,"£22,500.00",Deloitte & Touche Llp
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.06.2016,5100862461,"£6,219.89",Squire Sanders (UK) LLP
Manchester City Council,Housing General Fund,Surplus property Fees,02.06.2016,1905124666,"£1,500.00",Eversheds LLP
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,02.06.2016,5100862434,£544.56,JTC Furniture Group
Manchester City Council,Housing Revenue Account,Electricity,02.06.2016,1905137720,"£1,231.85",Scottish & Southern Energy Plc
Manchester City Council,Housing Revenue Account,Professional fees,02.06.2016,5100862289,"£2,869.85",University Of Salford
Manchester City Council,Chief Executives,Agency staff provision,02.06.2016,5100862469,"£1,422.87",SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.06.2016,5100862469,£781.90,SRA Cover Staff Ltd
Manchester City Council,Chief Executives,Electricity,02.06.2016,5100862213,"£15,808.60",Principal Agent Management Ltd
Manchester City Council,Chief Executives,Printing,02.06.2016,5100862449,£830.00,Intermart
Manchester City Council,Chief Executives,Printing,02.06.2016,5100862339,£560.00,Contact Photographic Services Ltd
Manchester City Council,Regeneration Finance,Gas,02.06.2016,5100862330,£686.17,Barlow Hall Primary School
Manchester City Council,Regeneration Finance,Gas,02.06.2016,5100862344,£607.19,Barlow Hall Primary School
Manchester City Council,Regeneration Finance,Professional fees,02.06.2016,5100862476,"£10,000.00",The Carbon and Energy Fund Ltd
Manchester City Council,Regeneration Finance,Professional fees,02.06.2016,5100862414,£750.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Professional fees,02.06.2016,5100862415,£575.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Professional fees,02.06.2016,5100862515,-£575.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Professional fees,02.06.2016,5100862516,-£750.00,Turner & Townsend Project
Manchester City Council,Regeneration Finance,Storage Costs,02.06.2016,5100862485,£750.05,Data Space Limited
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,02.06.2016,1905137795,£948.42,RENAISSANCE BEIJING WA
Manchester City Council,Regeneration Finance,Water Service Charges - Unmetered,02.06.2016,1905137723,"£4,338.25",United Utilities Water Plc
Manchester City Council,Insurance Fund,Miscellaneous Insurance Premium,02.06.2016,1905106260,"£318,674.00",Municipal Mutual Insurance Ltd
Manchester City Council,GMIST (Greater Mcr Integrated),I T Provision,02.06.2016,5100862541,"£1,677.33",Computacenter (UK) Ltd
Manchester City Council,Manchester Leisure,Bed and Breakfast Accommodation Expenditure,03.06.2016,1905137828,"£1,735.00",Village
Manchester City Council,Manchester Leisure,Contract Cleaning External,03.06.2016,5100862744,"£1,631.90",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,03.06.2016,5100862746,"£1,631.90",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,03.06.2016,5100862743,"£1,609.30",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Contract Cleaning External,03.06.2016,5100862745,"£1,586.70",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,03.06.2016,5100862345,"£1,016.00",Pathways CIC
Manchester City Council,Manchester Leisure,Hire of Premises,03.06.2016,5100862620,"£1,080.75",Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,03.06.2016,5100862640,"£1,080.75",Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,03.06.2016,5100862747,"£1,080.75",Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,03.06.2016,5100862627,"-£1,080.75",Compass Group UK
Manchester City Council,Manchester Leisure,Hire of Premises,03.06.2016,5100862653,"-£1,080.75",Compass Group UK
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,03.06.2016,5100862694,"£2,228.52",Manchester Dogs Home
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,03.06.2016,1905137828,£500.00,Village
Manchester City Council,Manchester Leisure,Professional fees,03.06.2016,1905122307,"£3,500.00",Redacted Personal Information
Manchester City Council,Manchester Leisure,Rents,03.06.2016,5100862748,£960.00,Holy Trinity Parish Hall
Manchester City Council,Manchester Leisure,Travel,03.06.2016,1905137828,£658.00,Village
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.06.2016,5100862805,"£9,849.07",Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,03.06.2016,5100862803,"£9,817.09",Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,03.06.2016,5100862286,"£5,384.00",Mahood Marquees Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.06.2016,5100862716,"£2,373.96",One Stop Hire Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.06.2016,5100862716,"£2,373.96",One Stop Hire Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.06.2016,5100862721,£854.64,Gibsons Garden Machinery Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,03.06.2016,5100862722,-£733.02,Gibsons Garden Machinery Limited
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862603,"£22,930.00",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862606,"£18,710.00",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862597,"£15,170.00",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862608,"£5,508.00",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862610,"£1,836.00",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862591,"£1,800.00",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862607,"£1,474.92",Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862616,£867.00,Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,03.06.2016,5100862618,£642.60,Kenny Bros (Civil Eng) Ltd
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,03.06.2016,5100862802,"£2,483.60",Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Security,03.06.2016,5100862709,"£2,895.00",Cerberus Security Ltd
Manchester City Council,Hospitality + Trading Services,Security,03.06.2016,5100862712,£876.75,Chubb  Systems Limited
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,03.06.2016,5100862521,"£5,801.60",Specialist Vehicle rental
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,03.06.2016,5100862311,"£1,750.88",LDS Motor Bodies Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,03.06.2016,5100862314,"£1,019.40",LDS Motor Bodies Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,03.06.2016,5100862312,£966.20,LDS Motor Bodies Ltd
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905132004,"£15,000.00",Ald Legal Ltd
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905131912,"£6,135.00",Tranter Cleere & Co
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137551,"£2,400.00",Altius Law
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137495,"£2,000.00",JMW Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137494,"£1,400.00",Accountant General of the Senior
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137553,"£1,200.03",Admiral Group
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905132000,£829.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905131999,£627.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137772,"£1,102.43",Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137510,"£2,193.00",JMW Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905131912,"£2,366.60",Tranter Cleere & Co
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905132015,"£4,137.54",CM Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137500,"£5,250.00",Clifford Johnston & Co
Manchester City Council,Environment and Operations,Compensation Payments,03.06.2016,1905137550,"£10,000.00",Altius Law
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,03.06.2016,5100862639,"£8,150.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,03.06.2016,1905124324,£700.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,03.06.2016,5100862587,"£231,243.18",Standwalk Ltd
Manchester City Council,Adult Social Care,Professional fees,03.06.2016,5100862707,"£4,050.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,03.06.2016,5100862685,"£2,000.00",Capita Asset Services
Manchester City Council,Adult Social Care,Rents,03.06.2016,5100862713,"£27,575.30",Medlock Primary School
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,03.06.2016,5100862643,"£1,120.00",Trinity College London
Manchester City Council,Adult Social Care,Supporting People Payments,03.06.2016,5100862686,"£11,666.66",The Depaul Trust
Manchester City Council,Adult Social Care,Supporting People Payments,03.06.2016,5100862499,"£11,407.94",DISC Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,03.06.2016,5100862683,"£5,000.00",The Depaul Trust
Manchester City Council,Adult Social Care,Supporting People Payments,03.06.2016,5100862498,"£3,200.33",DISC Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.06.2016,5100862651,"£2,250.00",Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.06.2016,5100862652,"£2,250.00",Wai Yin Society
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,03.06.2016,5100862547,£750.00,Simply Cycling - Wyth Wheelers
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2016,1905131895,£613.00,Arcos
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2016,1905137545,"£1,035.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Compensation Payments,03.06.2016,1905137552,"£10,750.00",Sharp Young & Pearce Solicitors
Manchester City Council,Corporate Services,Postage,03.06.2016,5100862511,"£2,106.13",Royal Mail Group Plc
Manchester City Council,Corporate Services,Printing,03.06.2016,5100862310,"£1,145.00",Mail Solutions
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.06.2016,5100862723,"£23,803.00",Manchester Working Ltd
Manchester City Council,Housing General Fund,Council Dwellings - Demolition,03.06.2016,5100862568,"£5,413.78",Northwards Housing Limited
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,03.06.2016,5100862613,"£2,735.71",Northwards Housing Limited
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,03.06.2016,5100862612,"£1,689.74",Northwards Housing Limited
Manchester City Council,Housing Revenue Account,Council Dwellings - Demolition,03.06.2016,5100862609,"£20,499.64",Northwards Housing Limited
Manchester City Council,Housing Revenue Account,Rents,03.06.2016,5100862376,"£40,284.49",Fasset
Manchester City Council,Housing Revenue Account,Supporting People Payments,03.06.2016,5100862622,"£1,538.46",Northwards Housing Limited
Manchester City Council,Chief Executives,General Office expenses,03.06.2016,5100857603,"£1,000.00",Redacted Personal Information
Manchester City Council,Chief Executives,Hire of Equipment,03.06.2016,5100862464,£648.45,Itw Envopak
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,03.06.2016,5100862681,"£7,072.65",Laing O'Rourke Construction Ltd
Manchester City Council,Regeneration Finance,Professional fees,03.06.2016,5100862646,"£25,000.00",Diginus Limited
Manchester City Council,GMIST (Greater Mcr Integrated),Goods Received Invoice Received,03.06.2016,5100862742,"-£1,758.14",Zurich Insurance
Manchester City Council,Manchester Leisure,Advertising,06.06.2016,5100862895,"£1,125.00",Redacted Personal Information
Manchester City Council,Manchester Leisure,Foster Payments,06.06.2016,1905140623,"£2,530.00",Redacted Personal Information
Manchester City Council,Manchester Leisure,Grounds Maintenance Costs,06.06.2016,5100862375,"£11,074.00",A P Broome Landscapes Ltd
Manchester City Council,Manchester Leisure,Professional fees,06.06.2016,5100862585,£680.00,Height Lift & Shift Ltd
Manchester City Council,Manchester Leisure,Special Events,06.06.2016,5100862268,"£51,820.00",Walk The Plank Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,06.06.2016,5100862785,"£1,230.00",Viewprint
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,06.06.2016,5100862849,£720.95,Marshalls Mono Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.06.2016,1905140609,"£60,792.49",Ralph Livesey Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.06.2016,1905139730,£866.51,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.06.2016,1905139772,£504.29,BRAMBLES FOODS LTD
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,06.06.2016,1905138723,£625.00,St Paul's CE Primary School
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.06.2016,1905137496,"£119,753.80",Thompsons Solicitors
Manchester City Council,Hospitality + Trading Services,Compensation Payments,06.06.2016,1905138648,"£2,025.00",HLW Keeble Hewson LLP
Manchester City Council,Hospitality + Trading Services,Equipment,06.06.2016,5100862984,£540.00,W.V.Howe Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.06.2016,5100862669,"£2,943.60",Gibsons Garden Machinery Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.06.2016,5100862736,"£1,780.32",Gibsons Garden Machinery Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.06.2016,5100862672,"£1,632.40",Gibsons Garden Machinery Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.06.2016,5100862734,"£1,253.48",Gibsons Garden Machinery Limited
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.06.2016,5100862807,"£1,038.50",R & M Developments Ltd
