Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,
Manchester City Council,Chief Executives,Compensation Payments,03.03.2020,5101077887,"£3,756.25",Russell & Russell Solicitors LLP,
Manchester City Council,Adult Social Care,Equipment,03.03.2020,5101077821,"£3,475.00",CDS-Wilman,
Manchester City Council,Regeneration Finance,Training and Development,03.03.2020,5101077815,"£3,180.00",Kilogramme Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£3,106.86",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,03.03.2020,5101077826,"£2,699.40",Central Mcr Uni Hospital t/a,
Manchester City Council,Chief Executives,Professional fees,03.03.2020,5101077726,"£2,537.00",Foreign and Commonwealth Office,
Manchester City Council,Adult Social Care,Equipment,03.03.2020,5101077813,"£2,250.00",Tunstall Healthcare (UK) Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£2,145.00",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Adult Social Care,Equipment,03.03.2020,5101077792,"£2,130.00",Invacare Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£2,036.80",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Chief Executives,Advertising,03.03.2020,5101077714,"£2,000.00",GAYDIO Community Interest Company,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£1,932.00",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£1,903.37",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Chief Executives,Equipment,03.03.2020,5101077806,"£1,793.97",Xerox (Uk) Ltd,
Manchester City Council,Hospitality + Trading Services,Refuse Collection,03.03.2020,5101077710,"£1,755.00",Biffa Waste Services Ltd,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,03.03.2020,5101077805,"£1,527.21",Carlton Fuels Ltd,
Manchester City Council,Adult Social Care,Professional fees,03.03.2020,5101077849,"£1,500.00",Mosscare St Vincent's Housing,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£1,454.80",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£1,410.00",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£1,335.12",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Chief Executives,Compensation Payments,03.03.2020,1906781877,"£1,300.00",Redacted Personal Information,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£1,238.47",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Chief Executives,Compensation Payments,03.03.2020,1906783262,"£1,185.00",Central Chambers,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783870,"£1,172.61",Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783924,"£1,092.83",Brake Bros Foodservice Ltd,
Manchester City Council,Regeneration Finance,Contract Cleaning External,03.03.2020,5101077911,"£1,077.60",Arrow County Supplies,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,"£1,077.17",LendLease Construction(EUROPE) Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,£966.04,LendLease Construction(EUROPE) Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783905,£936.37,Brake Bros Foodservice Ltd,
Manchester City Council,Manchester Leisure,Security,03.03.2020,5101077758,£916.32,Showsec International Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,03.03.2020,5101077801,£912.08,Places for People Living +,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,03.03.2020,5101077712,£880.00,Arboricultural Services Treework,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783896,£849.59,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783885,£759.84,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783854,£756.58,Brake Bros Foodservice Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,£755.00,LendLease Construction(EUROPE) Ltd,
Manchester City Council,Chief Executives,Funeral and coroner related services,03.03.2020,1906783236,£740.52,Redacted Personal Information,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,£708.73,LendLease Construction(EUROPE) Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783948,£706.15,Brake Bros Foodservice Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077842,£700.98,LendLease Construction(EUROPE) Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,03.03.2020,5101077802,£699.54,Places for People Living +,
Manchester City Council,Chief Executives,Funeral and coroner related services,03.03.2020,1906783239,£698.76,Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783869,£697.44,Pasta King (Uk) Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783926,£691.21,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783860,£683.28,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783912,£674.84,Brake Bros Foodservice Ltd,
Manchester City Council,Regeneration Finance,Training and Development,03.03.2020,5101077830,£655.00,Trinity College London,
Manchester City Council,Chief Executives,Compensation Payments,03.03.2020,1906781887,£650.00,Redacted Personal Information,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783982,£636.81,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783855,£614.58,Brake Bros Foodservice Ltd,
Manchester City Council,Regeneration Finance,Training and Development,03.03.2020,5101077831,£584.00,Assessment & Qualifications Allianc,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783910,£567.60,Brake Bros Foodservice Ltd,
Manchester City Council,Chief Executives,Compensation Payments,03.03.2020,1906781833,£550.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Printing,03.03.2020,5101073041,£540.17,Psycho Peacock Limited,
Manchester City Council,Highways Services,Building Materials for direct delivery,03.03.2020,5101077740,£540.00,O'Connor Concrete Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783888,£539.29,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783901,£529.52,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,03.03.2020,1906783880,£523.82,Brake Bros Foodservice Ltd,
Manchester City Council,Chief Executives,Compensation Payments,03.03.2020,1906783329,£500.00,Redacted Personal Information,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,03.03.2020,5101077894,"-£39,000.00",Faithful & Gould Ltd,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,04.03.2020,5101077852,"£483,646.60",Grove Village Ltd,
Manchester City Council,Regeneration Finance,Security,04.03.2020,5101077926,"£424,031.29",Group 4 Total Security Ltd T/A G4S,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04.03.2020,5101078077,"£72,811.00",Office for Metropolitan Architectur,
Manchester City Council,Adult Social Care,Works and associated costs for Land and Buildings,04.03.2020,5101077935,"£65,909.86",Morgan Sindall  PLC,
Manchester City Council,Adult Social Care,Rents,04.03.2020,5101078028,"£63,009.09",District Homes Cic,
Manchester City Council,Corporate Services,Fees,04.03.2020,1906778999,"£58,156.95",JBW Group Ltd.,
Manchester City Council,Adult Social Care,Professional fees,04.03.2020,5101077988,"£25,000.00",Public Consulting Group UK Ltd,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,04.03.2020,5101077987,"£21,312.00",Impact For All,
Manchester City Council,Chief Executives,Agency staff provision,04.03.2020,5101077863,"£18,315.00",Osbourne Thomas Ltd,
Manchester City Council,Regeneration Finance,I T Provision,04.03.2020,5101077948,"£15,959.02",Insight Direct (Uk) Ltd,
Manchester City Council,Corporate Services,Bank Charges,04.03.2020,1906783815,"£13,686.25",Capita Business Services Ltd,
Manchester City Council,Adult Social Care,Rents,04.03.2020,5101078010,"£10,804.85",AJD Property Limited,
Manchester City Council,Adult Social Care,Compensation Payments,04.03.2020,1906769455,"£10,500.00",WTB Solicitors LLP,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04.03.2020,5101078076,"£8,980.00",Office for Metropolitan Architectur,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,04.03.2020,5101078014,"£8,756.00",Proper Job Theatre company,
Manchester City Council,Environment and Operations,Construction Works,04.03.2020,5101077937,"£8,745.54",Quadrant Security Group,
Manchester City Council,Adult Social Care,Professional fees,04.03.2020,5101077940,"£6,187.50",Mosscare St Vincent's Housing,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078046,"£5,796.00",Greater Manchester Mental Health,
Manchester City Council,Regeneration Finance,I T Provision,04.03.2020,5101077949,"£5,567.10",Insight Direct (Uk) Ltd,
Manchester City Council,Manchester Leisure,Professional fees,04.03.2020,1906781830,"£4,800.00",STL Lighting Ltd,
Manchester City Council,Corporate Services,Vehicle Costs,04.03.2020,1906783802,"£4,619.00",Cyclescheme Ltd,
Manchester City Council,Regeneration Finance,Heat Management,04.03.2020,5101078026,"£4,614.97",Wythenshawe Forum Trust Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.03.2020,5101078024,"£4,182.88",Coffee4Craig Ltd,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078041,"£3,864.00",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078049,"£3,864.00",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Personal needs of client,04.03.2020,5101077991,"£3,747.80",R82 Uk Ltd,
Manchester City Council,Adult Social Care,Rents,04.03.2020,5101078008,"£3,681.18",AJD Property Limited,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078038,"£3,588.00",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078044,"£3,588.00",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.03.2020,5101078003,"£3,452.68",Coffee4Craig Ltd,
Manchester City Council,Chief Executives,Professional fees,04.03.2020,5101078032,"£3,400.00",Gatenby Sanderson,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078043,"£3,312.00",Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078048,"£3,036.00",Greater Manchester Mental Health,
Manchester City Council,Chief Executives,Agency staff provision,04.03.2020,5101077997,"£2,971.09",Ashberry Recruitment Ltd,
Manchester City Council,Corporate Services,Fees,04.03.2020,1906684573,"£2,863.85",JBW Group Ltd.,
Manchester City Council,Adult Social Care,Rents,04.03.2020,5101078029,"£2,734.24",Anchor Trust,
Manchester City Council,Manchester Leisure,Professional fees,04.03.2020,5101078017,"£2,426.60",Experian Limited,
Manchester City Council,Corporate Services,Fees,04.03.2020,1906779000,"£2,248.15",JBW Group Ltd.,
Manchester City Council,Manchester Leisure,Professional fees,04.03.2020,5101077944,"£2,200.00",Teamkinetic Ltd,
Manchester City Council,Adult Social Care,Housing Rents Debit,04.03.2020,1906776575,"£2,038.40",Universal Credit Debt ManagementFCM,
Manchester City Council,Corporate Services,Vehicle Costs,04.03.2020,1906783809,"£2,020.00",Cyclescheme Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,04.03.2020,5101078018,"£1,682.03",Coffee4Craig Ltd,
Manchester City Council,Adult Social Care,Housing Rents Debit,04.03.2020,1906781905,"£1,657.19",Redacted Personal Information,
Manchester City Council,Manchester Leisure,I T Provision,04.03.2020,5101077976,"£1,500.00",Commonplace Digital Ltd,
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,04.03.2020,5101077777,"£1,500.00",Image Foundary Studio Ltd,
Manchester City Council,Adult Social Care,Equipment,04.03.2020,5101077930,"£1,450.00",Ultimate Healthcare,
Manchester City Council,Regeneration Finance,Expenditure re Internal Trading Ordered Externally,04.03.2020,5101078015,"£1,348.67",One Education Ltd,
Manchester City Council,Adult Social Care,Supporting People Payments,04.03.2020,5101078009,"£1,255.41",Anchor Trust,
Manchester City Council,Regeneration Finance,Stationery,04.03.2020,5101078123,"£1,233.00",Banner Group Limited,
Manchester City Council,Adult Social Care,Equipment,04.03.2020,5101078035,"£1,224.00",Morris & Alexander Ltd,
Manchester City Council,Manchester Leisure,Professional fees,04.03.2020,5101078025,"£1,115.36",Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078040,"£1,104.00",Greater Manchester Mental Health,
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,04.03.2020,1906782413,"£1,033.46",The Engine House,
Manchester City Council,Highways Services,Car Parking Permits,04.03.2020,5101077977,£991.09,Quadrant Security Group,
Manchester City Council,Adult Social Care,Supporting People Payments,04.03.2020,5101078009,£930.00,Anchor Trust,
Manchester City Council,Chief Executives,Telecoms Equip,04.03.2020,5101077868,£928.50,Lafone Communications Ltd.,
Manchester City Council,Chief Executives,Compensation Payments,04.03.2020,1906783347,£802.30,Target Psychology Ltd,
Manchester City Council,Adult Social Care,Equipment,04.03.2020,5101077934,£795.40,Sarabec Limited,
Manchester City Council,Adult Social Care,Rents,04.03.2020,1906783634,£790.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,04.03.2020,1906783566,£687.50,Redacted Personal Information,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,04.03.2020,5101077891,£682.00,Redgate Holdings Ltd,
Manchester City Council,Regeneration Finance,Grounds Maintenance Costs,04.03.2020,5101077946,£649.17,Countrywide Grounds Maintenance Ltd,
Manchester City Council,Chief Executives,Printing,04.03.2020,5101077833,£619.00,NB Colour Print Limited,
Manchester City Council,Chief Executives,Stationery,04.03.2020,5101077770,£600.40,Banner Group Limited,
Manchester City Council,Adult Social Care,Publications,04.03.2020,5101077929,£572.24,McCorquodale (Midlands) Ltd,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078045,£552.00,Greater Manchester Mental Health,
Manchester City Council,Adult Social Care,Payments for services,04.03.2020,5101078047,£552.00,Greater Manchester Mental Health,
Manchester City Council,Manchester Leisure,Professional fees,04.03.2020,1906782483,£550.00,Redacted Personal Information,
Manchester City Council,Chief Executives,Hire of Equipment,04.03.2020,5101077895,£520.90,Jigsaw Systems Limited,
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,04.03.2020,5101077993,£520.50,Civica UK Ltd,
Manchester City Council,Manchester Leisure,Equipment,04.03.2020,5101077928,£500.00,SSI - Schaefer Limited,
Manchester City Council,Corporate Services,Vehicle Costs,04.03.2020,1700096770,-£500.00,Cyclescheme Ltd,
Manchester City Council,Corporate Services,Fees,04.03.2020,1906779000,"-£2,248.15",JBW Group Ltd.,
Manchester City Council,Corporate Services,Fees,04.03.2020,1906684573,"-£2,863.85",JBW Group Ltd.,
Manchester City Council,Adult Social Care,Rents,04.03.2020,5101078006,"-£8,747.93",AJD Property Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04.03.2020,1700097189,"-£8,980.00",Office for Metropolitan Architectur,
Manchester City Council,Corporate Services,Fees,04.03.2020,1906778999,"-£58,156.95",JBW Group Ltd.,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,04.03.2020,1700097190,"-£72,811.00",Office for Metropolitan Architectur,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.03.2020,5101078180,"£498,000.00",Change Grow Live Services Ltd,
Manchester City Council,Corporate Services,I T Provision,05.03.2020,5101077978,"£68,074.42",Northgate Public Services (UK) Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078220,"£66,668.00",Office for Metropolitan Architectur,
Manchester City Council,Highways Services,Payments to Sub-Contractors,05.03.2020,5101078054,"£58,034.64",Metronet UK,
Manchester City Council,Environment and Operations,Construction Works,05.03.2020,5101078030,"£51,465.52",Colas Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.03.2020,5101078180,"£44,308.08",Change Grow Live Services Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.03.2020,1906788957,"£42,547.88",Ralph Livesey Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078224,"£33,332.00",Office for Metropolitan Architectur,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078222,"£27,556.03",Office for Metropolitan Architectur,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078151,"£27,540.00",Pierre Angulaire Limited,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.03.2020,5101078248,"£27,464.64",Manchester Van Hire Ltd,
Manchester City Council,Regeneration Finance,Professional fees,05.03.2020,5101077918,"£25,000.00",Greenwich Leisure Limited,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078236,"£23,912.00",Office for Metropolitan Architectur,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.03.2020,5101078247,"£23,010.12",Manchester Van Hire Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078243,"£21,912.00",Office for Metropolitan Architectur,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078146,"£14,636.00",Manchester Quays Limited,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.03.2020,5101077818,"£10,867.50",Salvation Army Housing Association,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,05.03.2020,5101078002,"£8,500.00",Arboricultural Services Treework,
Manchester City Council,Corporate Services,Professional fees,05.03.2020,5101071815,"£8,500.00","Dun & Bradstreet Ltd.,",
Manchester City Council,Hospitality + Trading Services,Security,05.03.2020,5101077979,"£7,960.60",Showsec International Ltd,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078238,"£7,360.00",Office for Metropolitan Architectur,
Manchester City Council,Chief Executives,Compensation Payments,05.03.2020,5101078056,"£6,976.50",Russell & Russell Solicitors LLP,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,05.03.2020,5101078231,"£6,437.00",Office for Metropolitan Architectur,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.03.2020,5101078071,"£5,292.00",Sanctuary Housing Association,
Manchester City Council,Chief Executives,Compensation Payments,05.03.2020,1906787669,"£4,750.00",18 St John Street Chambers,
Manchester City Council,Adult Social Care,Bed and Breakfast Accommodation Expenditure,05.03.2020,5101078067,"£4,725.00",Medlock House Ltd,
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,05.03.2020,5101078145,"£4,400.00",Street League,
Manchester City Council,Adult Social Care,Subsistence and Conference Expenses,05.03.2020,5101078066,"£3,750.00",Thrive Manachester,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,05.03.2020,5101077983,"£3,455.00",Arboricultural Services Treework,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.03.2020,5101077819,"£3,333.33",Salvation Army Housing Association,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789025,"£2,878.08",Benchmark Building Supplies Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.03.2020,5101075340,"£2,646.00",Sanctuary Housing Association,
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,05.03.2020,5101078138,"£2,434.10",Assessment & Qualifications Allianc,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789016,"£2,398.40",Benchmark Building Supplies Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789030,"£2,398.40",Benchmark Building Supplies Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789035,"£2,398.40",Benchmark Building Supplies Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789040,"£2,398.40",Benchmark Building Supplies Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789043,"£2,398.40",Benchmark Building Supplies Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789047,"£2,398.40",Benchmark Building Supplies Ltd,
Manchester City Council,Manchester Leisure,Equipment,05.03.2020,5101078084,"£1,960.00",Highways Group Inc Ltd,
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,05.03.2020,5101078086,"£1,950.00",Highways Group Inc Ltd,
Manchester City Council,Highways Services,Building Materials for direct delivery,05.03.2020,1906789039,"£1,925.28",Benchmark Building Supplies Ltd,
Manchester City Council,Manchester Leisure,Equipment,05.03.2020,5101078088,"£1,850.00",Highways Group Inc Ltd,
Manchester City Council,Manchester Leisure,Professional fees,05.03.2020,5101078250,"£1,792.00",Daly Drains Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.03.2020,5101078069,"£1,646.32",Sanctuary Housing Association,
