Manchester City Council,Adult Social Care,Agency staff provision,04.01.2016,5100835306,£967.75,Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,04.01.2016,5100835307,£967.75,Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,04.01.2016,5100835313,£967.75,Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,04.01.2016,5100835261,£949.90,Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,04.01.2016,5100835266,£949.90,Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Refuse Collection,04.01.2016,1904937502,£586.32,Enterprise Manchester TRADE,
Manchester City Council,Adult Social Care,ClothsUniformLaundry,04.01.2016,5100835244,£838.80,Alliance Disposables Ltd,
Manchester City Council,Adult Social Care,Professional fees,04.01.2016,1904928150,"£1,430.00",Anglia DNA Services Ltd,
Manchester City Council,Adult Social Care,Professional fees,04.01.2016,1904934816,£550.00,Redacted Personal Information,
Manchester City Council,Adult Social Care,Payments for services,04.01.2016,5100835263,"£6,311.92",Lakeside School,
Manchester City Council,Adult Social Care,Payments for services,04.01.2016,5100835264,"£6,311.92",Lakeside School,
Manchester City Council,Adult Social Care,Payments for services,04.01.2016,5100835337,"£4,433.00",Cumberland & Westmorland,
Manchester City Council,Adult Social Care,Payments for services,04.01.2016,5100835349,"£3,727.25",Cumberland & Westmorland,
Manchester City Council,Childrens Services,Agency staff provision,04.01.2016,5100835340,£759.50,Semester Recruitment Ltd,
Manchester City Council,Childrens Services,Agency staff provision,04.01.2016,5100835344,£759.50,Semester Recruitment Ltd,
Manchester City Council,Corporate Services,Transport Taxis,04.01.2016,1904937516,"£15,337.50",Street Cars,
Manchester City Council,Corporate Services,Transport Taxis,04.01.2016,1904937517,"£14,571.60",Street Cars,
Manchester City Council,Housing General Fund,Surplus property Acquisitions,04.01.2016,1904934272,"£1,975.00",Redacted Personal Information,
Manchester City Council,Housing General Fund,Surplus property Fees,04.01.2016,1904934271,"£1,891.08",JMC Chartered Surveyors,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835372,"£2,218.76",Hays Personnel,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835375,"£2,012.50",Hays Personnel,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835376,"£2,012.50",Hays Personnel,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835371,"£1,500.00",Hays Personnel,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835368,"£1,200.00",Hays Personnel,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835301,£967.75,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835304,£967.75,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835316,£967.75,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835317,£967.75,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835327,£967.75,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835328,£967.75,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835294,£912.45,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835318,£884.80,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835305,£877.50,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835299,£853.65,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835302,£853.65,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835287,£840.00,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835288,£840.00,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835292,£840.00,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835295,£840.00,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835315,£774.20,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835281,£759.64,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835309,£759.50,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835325,£759.50,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835334,£759.50,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835276,£616.25,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835283,£602.70,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835296,£602.70,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835298,£602.70,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835303,£602.70,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Agency staff provision,04.01.2016,5100835297,-£602.70,Semester Recruitment Ltd,
Manchester City Council,Chief Executives,Infrastructure Fees,04.01.2016,5100835377,"£2,025.00",Hays Personnel,
Manchester City Council,Chief Executives,Infrastructure Fees,04.01.2016,5100835378,"£2,010.00",Hays Personnel,
Manchester City Council,Chief Executives,Infrastructure Fees,04.01.2016,5100835379,"£1,725.00",Hays Personnel,
Manchester City Council,Chief Executives,Infrastructure Fees,04.01.2016,5100835369,"£1,437.50",Hays Personnel,
Manchester City Council,Chief Executives,Infrastructure Fees,04.01.2016,5100835370,"£1,437.50",Hays Personnel,
Manchester City Council,Regeneration Finance,Agency staff provision,04.01.2016,5100835373,"£2,584.95",Hays Personnel,
Manchester City Council,Regeneration Finance,Agency staff provision,04.01.2016,5100835374,"£1,259.70",Hays Personnel,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,04.01.2016,5100835259,"£3,784.71",Salford City Council,
Manchester City Council,Manchester Leisure,Equipment,05.01.2016,1904934320,"£5,000.00",Private White V.C.,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,05.01.2016,1904891091,"£2,800.00",Lazerian,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,05.01.2016,1904895001,"£1,710.80",Redacted Personal Information,
Manchester City Council,Manchester Leisure,Grant Payments,05.01.2016,1904934207,£862.50,JCS Online Resources Ltd.,
Manchester City Council,Manchester Leisure,Professional fees,05.01.2016,1904927922,"£1,400.00",Management 2000,
Manchester City Council,Manchester Leisure,Payments for services,05.01.2016,5100835534,"£5,000.00",Greater Manchester Community,
Manchester City Council,Libraries and Theatres,Equipment,05.01.2016,1904934321,"£6,052.80",PMA International Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.01.2016,5100835426,£725.88,Aggregate Industries T/A Kennedy As,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.01.2016,5100835521,£667.40,TARMAC,
Manchester City Council,Hospitality + Trading Services,Landline Telephone,05.01.2016,1904927923,"£2,325.00",BT PLC,
Manchester City Council,Environment and Operations,Building Materials for direct delivery,05.01.2016,5100822985,"£4,825.00",Green Garden,
Manchester City Council,Environment and Operations,Infrastructure Fees,05.01.2016,5100835506,"£2,321.82",Hobs Reprographics Ltd,
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,05.01.2016,1904934391,£500.00,Happy Homes Uk Ltd,
Manchester City Council,Adult Social Care,Rents,05.01.2016,5100835459,"£2,654.12",Mosscare Housing Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2016,5100835421,"£69,423.50",APTSL,
Manchester City Council,Adult Social Care,Transport Coach Hire,05.01.2016,5100835419,"-£69,423.50",APTSL,
Manchester City Council,Adult Social Care,Professional fees,05.01.2016,5100835300,"£1,350.00",Andrew Lagden Education Consultants,
Manchester City Council,Adult Social Care,Compensation Payments,05.01.2016,1904934830,"£2,200.00",Abney Garsden Mcdonald,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,05.01.2016,5100835414,"£6,626.00",Sow the City,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,05.01.2016,1904927866,£745.43,Central & NW London NHS Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835410,"£8,158.00",Greater Manchester Immigration Aid,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835413,"£6,666.00",Man. Citizens Advice Bureaux,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835486,"£2,345.25",Manchester Bangladeshi Womens Organ,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835505,£648.00,TiddlyWinks Creche Provisions,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835430,"-£2,000.00",The Lesbian & Gay Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835431,"-£2,000.00",The Lesbian & Gay Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835482,"-£2,345.25",Manchester Bangladeshi Womens Organ,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835427,"-£11,737.55",Addiction Dependency Solutions,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835430,"-£14,875.00",The Lesbian & Gay Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.01.2016,5100835431,"-£14,875.00",The Lesbian & Gay Foundation,
Manchester City Council,Adult Social Care,Payments for services,05.01.2016,5100835389,"£9,057.16",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,05.01.2016,5100835390,"£8,188.16",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,05.01.2016,5100835381,"£7,942.16",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,05.01.2016,5100835363,"£7,375.00",Victim Support,
Manchester City Council,Adult Social Care,Payments for services,05.01.2016,5100835384,"£7,214.16",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,05.01.2016,5100835383,"£6,289.50",The Together Trust,
Manchester City Council,Adult Social Care,Payments for services,05.01.2016,5100830253,£763.22,The Together Trust,
Manchester City Council,Adult Social Care,Supporting People Payments,05.01.2016,5100835360,"£1,392.05",Willow Park Housing Trust,
Manchester City Council,Adult Social Care,Supporting People Payments,05.01.2016,5100835359,£791.09,Parkway Green Housing Trust,
Manchester City Council,Adult Social Care,Home Care ,05.01.2016,5100835537,"£1,270.50",Longsight (Aisha) Nursery,
Manchester City Council,Adult Social Care,Legal Fees,05.01.2016,1904927929,"£6,004.00",Redacted Personal Information,
Manchester City Council,Adult Social Care,Legal Fees,05.01.2016,1904934319,"£1,894.60",PSYCHOLOGY DIRECT,
Manchester City Council,Adult Social Care,Compensation Payments,05.01.2016,1904934903,"£9,500.00",Jordans,
Manchester City Council,Adult Social Care,Compensation Payments,05.01.2016,1904934844,"£6,500.00",Abney Garsden Mcdonald,
Manchester City Council,Adult Social Care,Compensation Payments,05.01.2016,1904934273,£609.00,DNA Legal,
Manchester City Council,Corporate Services,Printing,05.01.2016,1904911998,"£2,157.39",Redacted Personal Information,
Manchester City Council,Corporate Services,Fees,05.01.2016,1904934726,"£35,702.86",Marston Group Limited,
Manchester City Council,Corporate Services,Fees,05.01.2016,1904934729,"£29,639.47",Marston Group Limited,
Manchester City Council,Corporate Services,Fees,05.01.2016,1904934732,"£3,854.45",Bristow & Sutor,
Manchester City Council,Corporate Services,Fees,05.01.2016,1904934732,"-£3,854.45",Bristow & Sutor,
Manchester City Council,Corporate Services,Fees,05.01.2016,1904934729,"-£29,639.47",Marston Group Limited,
Manchester City Council,Corporate Services,Fees,05.01.2016,1904934726,"-£35,702.86",Marston Group Limited,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,1904937611,"£3,125,515.00",Squire Patton Boggs (UK) LLP,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,5100835548,"£3,665.00",Nuway Audio Visual Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,5100835472,"£12,815.00",Cruden Group Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,5100835467,"£4,719.00",Cruden Group Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,5100835467,"£100,323.00",Cruden Group Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,5100835472,"£39,234.00",Cruden Group Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,5100835464,"-£52,049.00",Cruden Group Ltd,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,05.01.2016,5100835454,"-£105,042.00",Cruden Group Ltd,
Manchester City Council,Housing Revenue Account,Professional fees,05.01.2016,5100835514,"£3,425.00",Roger Hannah & Co,
Manchester City Council,Chief Executives,Hire of Equipment,05.01.2016,5100835366,"£1,342.00",Tube Uk Ltd,
Manchester City Council,Chief Executives,Mobilephone Charges,05.01.2016,1904927160,"£1,371.08",EE/T-Mobile,
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,05.01.2016,5100835490,"-£23,000.00",Capgemini UK Plc,
Manchester City Council,Chief Executives,Building Works,05.01.2016,5100835451,"£56,439.84",Senator International Limited,
Manchester City Council,Chief Executives,Building Works,05.01.2016,5100835465,"£7,530.60",Kelway Ltd,
Manchester City Council,Chief Executives,Building Works,05.01.2016,5100835462,"£6,204.71",Kelway Ltd,
Manchester City Council,Chief Executives,Building Works,05.01.2016,5100834601,"£4,975.00",HaB International Limited,
Manchester City Council,Chief Executives,Building Works,05.01.2016,5100835453,"£1,638.04",Senator International Limited,
Manchester City Council,Chief Executives,Building Works,05.01.2016,5100835293,"-£6,497.50",HaB International Limited,
Manchester City Council,Chief Executives,Compensation Payments,05.01.2016,1904934325,"£3,500.00",Redacted Personal Information,
Manchester City Council,Chief Executives,Compensation Payments,05.01.2016,1904934327,"£1,000.00",Redacted Personal Information,
Manchester City Council,Regeneration Finance,Grant Payments,05.01.2016,1904927919,"£1,302.50",East M/cr Sport & Acitivity Forum,
Manchester City Council,Regeneration Finance,Grant Payments,05.01.2016,1904927919,"£1,302.50",East M/cr Sport & Acitivity Forum,
Manchester City Council,Regeneration Finance,Grant Payments,05.01.2016,1904927085,"£1,250.00",Higher Blackley Comm.Assoc.,
Manchester City Council,Regeneration Finance,Professional fees,05.01.2016,5100835542,"£4,950.00",GVA Grimley Ltd,
Manchester City Council,Insurance Fund,Insurance,05.01.2016,1904927916,"£3,047.40",Trade Union Legal LLP,
Manchester City Council,Insurance Fund,Insurance,05.01.2016,1904928149,"£2,185.00",Forbes Solicitors,
Manchester City Council,Insurance Fund,Insurance,05.01.2016,1904927921,£720.00,Trade Union Legal LLP,
Manchester City Council,Insurance Fund,Insurance,05.01.2016,1904934819,"£3,819.00",Forbes Solicitors,
Manchester City Council,Insurance Fund,Insurance,05.01.2016,1904927909,"£1,350.00",Alker Ball Healds Solicitors,
Manchester City Council,Manchester Leisure,Rents,06.01.2016,5100835736,"£1,638.00",St Matthews Rc High School,
Manchester City Council,Manchester Leisure,Rents,06.01.2016,5100835639,£510.00,Birch Community Association,
Manchester City Council,Manchester Leisure,Equipment,06.01.2016,5100835249,£572.00,Plastic Omnium Urban Systems Ltd,
Manchester City Council,Manchester Leisure,I T Provision,06.01.2016,5100835591,"-£22,379.00",Figment Productions Limited,
Manchester City Council,Manchester Leisure,I T Provision,06.01.2016,5100835591,"-£4,901.30",Figment Productions Limited,
Manchester City Council,Manchester Leisure,Special Event,06.01.2016,1904937601,"£22,000.00",t/a Bridge,
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,06.01.2016,5100834831,"£28,123.30",Carlton Fuels Ltd,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,06.01.2016,5100835701,£924.00,Viewprint,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,06.01.2016,5100816839,£880.31,TARMAC,
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,06.01.2016,5100835701,£840.00,Viewprint,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.01.2016,5100835625,"£2,373.96",One Stop Hire Limited,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.01.2016,5100835625,"£2,373.96",One Stop Hire Limited,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.01.2016,5100835624,"£1,518.00",Gibsons Garden Machinery Limited,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.01.2016,5100835628,"£1,113.00",Gibsons Garden Machinery Limited,
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.01.2016,5100835632,£759.00,Gibsons Garden Machinery Limited,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941826,"£1,748.50",Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941830,"£1,468.08",Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941810,"£1,000.00",BRAMBLES FOODS LTD,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941811,"£1,000.00",BRAMBLES FOODS LTD,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941812,£982.79,BRAMBLES FOODS LTD,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941828,£942.64,BRAMBLES FOODS LTD,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941833,£713.34,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941801,£591.95,Brake Bros Foodservice Ltd,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,06.01.2016,1904941834,£533.87,Brake Bros Foodservice Ltd,
Manchester City Council,Environment and Operations,Agency staff provision,06.01.2016,5100835857,"£12,575.00",Hays Personnel,
Manchester City Council,Environment and Operations,Professional fees,06.01.2016,5100835684,"£5,487.00",AECOM Limited,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835688,"£2,731.16",SRA Cover Staff Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835682,"£1,004.28",Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835682,£967.75,Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835688,£920.16,SRA Cover Staff Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835682,£910.58,Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835688,£881.46,SRA Cover Staff Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835682,£822.40,Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835611,£774.76,PULSE,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835769,£712.60,Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835688,£692.00,SRA Cover Staff Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835766,£674.10,Semester Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835688,£617.53,SRA Cover Staff Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835688,£617.46,SRA Cover Staff Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835611,£580.65,PULSE,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835682,£575.35,Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835682,£532.70,Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Agency staff provision,06.01.2016,5100835680,"-£4,712.50",Ashberry Recruitment Ltd,
Manchester City Council,Adult Social Care,Training and Development,06.01.2016,5100835602,£600.00,Disabled Living,
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,06.01.2016,5100835593,"£4,680.00",Ansa Elevators Ltd,
Manchester City Council,Adult Social Care,Rents,06.01.2016,5100835443,"£37,508.00",Accommodation Links Ltd,
Manchester City Council,Adult Social Care,Hire of Premises,06.01.2016,5100835719,£570.00,Irish World Heritage Centre,
Manchester City Council,Adult Social Care,Travel,06.01.2016,1904934264,"£1,142.75",R.S.P. Ltd Br Business Systems Ltd,
Manchester City Council,Adult Social Care,Travel,06.01.2016,1904934264,£682.10,R.S.P. Ltd Br Business Systems Ltd,
Manchester City Council,Adult Social Care,Transport Coach Hire,06.01.2016,5100835672,"£2,070.00",G.M Travel,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,06.01.2016,5100835594,"£13,116.00",Young People Support Foundation Ltd,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£374,279.58",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£285,783.08",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£149,712.25",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£34,834.17",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,1904927884,"£28,123.20",Bridgewater Community Healthcare,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£25,174.42",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£21,666.67",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£15,206.08",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£8,006.00",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments to Health Authority,06.01.2016,5100835353,"£3,785.83",Central Manchester University Hosp,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2016,5100835415,"£88,750.00",Man. Citizens Advice Bureaux,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2016,5100835646,"£25,000.00",Manchester Care & Repair Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2016,5100835689,"£17,071.00",Breakthrough Uk Ltd,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2016,5100835434,"£14,875.00",The Lesbian & Gay Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2016,5100835435,"£14,875.00",The Lesbian & Gay Foundation,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.01.2016,5100835638,"£6,498.60",Wai Yin Society,
