Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Hospitality + Trading Services,Postage,02.12.2011,5100505711,"2,059.75",Royal Mail Group Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910373,"22,766.21",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910399,"11,422.18",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910381,"10,359.32",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910386,"9,510.38",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910377,"4,606.90",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910374,"2,754.93",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910372,"1,700.71",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Electricity,02.12.2011,1902910397,"1,282.37",Scottish & Southern Energy Plc
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,02.12.2011,5100506163,"1,680.96",F T Factors
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,02.12.2011,5100506160,"1,314.10",F T Factors
Manchester City Council,Hospitality + Trading Services,Courier Costs,02.12.2011,5100505763,797.16,Scalamander Business Services Ltd
Manchester City Council,Hospitality + Trading Services,Courier Costs,02.12.2011,5100505761,747.16,Scalamander Business Services Ltd
Manchester City Council,Hospitality + Trading Services,Transport Taxis,02.12.2011,1902907864,685.11,Street Cars
Manchester City Council,Hospitality + Trading Services,Cash Collection,02.12.2011,1902907899,"1,119.55",G4S Cash Services (Uk) Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,02.12.2011,5100505987,"3,584.51",Elliott Group Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2011,1902910545,751.11,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,02.12.2011,5100505889,"4,169.80",Neopost Ltd (Consumables)
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.12.2011,5100506146,"39,552.70",Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Recharge of Veh Hire,02.12.2011,5100502230,"24,344.61",Winners Contract Hire Ltd
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,02.12.2011,5100505505,"3,698.30",E & E Workwear
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,02.12.2011,5100505766,"61,807.80",Specialist Vehicle rental
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,02.12.2011,5100506114,"23,569.09",Ocean Contract Cleaning Ltd
Manchester City Council,Hospitality + Trading Services,Refuse Collection,02.12.2011,5100506120,567.67,G.G. Rentals Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2011,1902910531,690.65,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,02.12.2011,1902910530,521.5,Chicken Joes Limited
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,02.12.2011,5100506279,"2,501.88",Neopost Ltd (Credifon)
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,02.12.2011,5100505934,691.9,Johnston Sweepers
Manchester City Council,Environment and Operations,Gas,02.12.2011,1902910407,506.36,Scottish Power
Manchester City Council,Environment and Operations,Taxi Vehicle Materia,02.12.2011,5100506101,"1,644.00",New Auto Ltd T/A Mogo (Uk)
Manchester City Council,Environment and Operations,Radio Charges,02.12.2011,5100492440,986.13,Siemens Plc
Manchester City Council,Environment and Operations,Radio Charges,02.12.2011,5100505909,986.13,Siemens Plc
Manchester City Council,Environment and Operations,Electricity,02.12.2011,1902910394,"5,483.48",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.12.2011,1902910402,"2,726.37",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.12.2011,1902910401,"2,194.66",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.12.2011,1902910379,"1,936.69",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.12.2011,1902910382,"1,495.74",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.12.2011,1902910375,"1,477.58",Scottish & Southern Energy Plc
Manchester City Council,Environment and Operations,Electricity,02.12.2011,5100496335,"25,210.84",Viridor Waste (Greater M/cr) Ltd
Manchester City Council,Environment and Operations,Electricity,02.12.2011,5100498792,"5,733.35",Viridor Waste (Greater M/cr) Ltd
Manchester City Council,Environment and Operations,Grant and subscriptions awarded,02.12.2011,5100505782,"4,355.64",Greater Manchester Police
Manchester City Council,Environment and Operations,Proffesional fees,02.12.2011,5100506105,"1,960.00",P Mcguinness & Co Ltd
Manchester City Council,Environment and Operations,Postage,02.12.2011,5100505857,"2,400.00",Neopost Ltd (Credifon)
Manchester City Council,Environment and Operations,Compensation Payments,02.12.2011,1902901848,500,Heatons LLP
Manchester City Council,Adult Social Care,Furniture,02.12.2011,5100505831,"1,147.96",The Furnishing Service Ltd
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",02.12.2011,5100505828,536.5,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Equipment,02.12.2011,5100505924,768.43,Prism UK Medical Ltd t/a Carefree
Manchester City Council,Adult Social Care,Electricity,02.12.2011,1902910389,"1,299.07",Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Electricity,02.12.2011,1902910388,"1,188.89",Scottish & Southern Energy Plc
Manchester City Council,Adult Social Care,Equipment,02.12.2011,5100505813,925,Roma Medical Ltd
Manchester City Council,Adult Social Care,Equipment,02.12.2011,5100505778,"3,673.65",Nottingham Rehab Supplies
Manchester City Council,Adult Social Care,Building Materials for direct delivery,02.12.2011,5100505997,574.25,J B C Control Systems Ltd
Manchester City Council,Adult Social Care,Building Materials for direct delivery,02.12.2011,5100505996,-574.25,J B C Control Systems Ltd
Manchester City Council,Adult Social Care,Intermediate Care,02.12.2011,5100505890,"183,450.00",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Intermediate Care,02.12.2011,5100505894,"30,583.00",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Intermediate Care,02.12.2011,5100506173,"-30,583.00",Central Manchester University Hosp
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,02.12.2011,5100506107,"5,625.00",Independent Choices - Manchester Li
Manchester City Council,Adult Social Care,Equipment,02.12.2011,5100506078,"1,700.00",Park House Healthcare Ltd
Manchester City Council,Adult Social Care,Payments for services,02.12.2011,5100505868,"14,955.77",Greater Manchester Police
Manchester City Council,Adult Social Care,Equipment,02.12.2011,5100506036,"8,590.50",Mountway Ltd
Manchester City Council,Adult Social Care,Equipment,02.12.2011,5100505577,"1,648.50",Drive Medical Limited
Manchester City Council,Adult Social Care,Rents,02.12.2011,1700023545,"-1,000.00",Redacted Personal Information
Manchester City Council,Childrens Services,Electricity,02.12.2011,1902910405,"2,042.36",Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,02.12.2011,1902910378,"2,025.68",Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,02.12.2011,1902910404,"1,556.00",Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Electricity,02.12.2011,1902910380,"1,315.99",Scottish & Southern Energy Plc
Manchester City Council,Childrens Services,Foster Payments,02.12.2011,1902909011,"1,282.80",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Fixtures and Fitting,02.12.2011,1902909011,"1,000.00",Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Rents,02.12.2011,1902908057,910,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Transport Coach Hire,02.12.2011,5100505749,"1,146.30",Mr Blackcab
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100506178,500,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100506179,500,Bedspace Resource Ltd
Manchester City Council,Childrens Services,Transport Coach Hire,02.12.2011,5100505827,"-6,964.00",AAB Travel
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505759,829.99,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505791,829.99,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505884,829.99,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505753,625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505762,625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505768,625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505769,625.03,Victoria Park Independence Proj Ltd
Manchester City Council,Childrens Services,Respite Care Costs,02.12.2011,5100504684,"2,724.72",European Wellcare Lifestyles Limite
Manchester City Council,Childrens Services,Proffesional fees,02.12.2011,5100505814,"6,211.80",Jump Space Ltd
Manchester City Council,Childrens Services,Proffesional fees,02.12.2011,5100505817,"1,725.50",Jump Space Ltd
Manchester City Council,Childrens Services,Supported Accommodation,02.12.2011,5100505994,600,First step Accomadation Ltd
Manchester City Council,Childrens Services,Postage,02.12.2011,5100505859,500,Neopost Ltd (Credifon)
Manchester City Council,Childrens Services,Communications,02.12.2011,1902908988,"1,300.50",Redacted Personal Information
Manchester City Council,Corporate Services,Electricity,02.12.2011,1902910387,"14,914.10",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.12.2011,1902910383,"14,303.79",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.12.2011,1902910393,"8,900.44",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.12.2011,1902910395,"3,516.26",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.12.2011,1902910384,"1,096.62",Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Electricity,02.12.2011,1902910385,989.67,Scottish & Southern Energy Plc
Manchester City Council,Corporate Services,Contract Cleaning External,02.12.2011,5100505977,"1,316.10",Floorbrite Quality Cleaning Service
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.12.2011,5100505735,"8,700.00",Mace Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.12.2011,5100505735,"1,400.00",Mace Ltd
Manchester City Council,Corporate Services,Rents,02.12.2011,5100505752,"77,000.00",The Lowry Centre Ltd
Manchester City Council,Corporate Services,Rents,02.12.2011,5100505764,"27,000.00",The Lowry Centre Ltd
Manchester City Council,Corporate Services,Collection Commision,02.12.2011,5100505474,"1,177.63",Rossendales Ltd
Manchester City Council,Corporate Services,Refuse Collection,02.12.2011,5100506103,730,P Mcguinness & Co Ltd
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,02.12.2011,5100505898,"7,417.00",Ryder Architecture Ltd
Manchester City Council,Corporate Services,Terrorism Insurance,02.12.2011,1902902892,"4,741.83",Aprirose Ltd
Manchester City Council,Corporate Services,Grant and subscriptions awarded,02.12.2011,1902909013,"2,424.00",COSTAR UK LTD
Manchester City Council,Housing General Fund,Building Works,02.12.2011,5100505928,"14,230.77",Manchester Care & Repair Ltd
Manchester City Council,Housing General Fund,Building Works,02.12.2011,5100505930,"10,485.58",Manchester Care & Repair Ltd
Manchester City Council,Housing General Fund,Building Works,02.12.2011,5100505729,"2,819.75",Manchester Care & Repair Ltd
Manchester City Council,Housing Revenue Account,Proffesional fees,02.12.2011,1902909019,"3,741.50",Pinnacle Housing Ltd
Manchester City Council,Housing Revenue Account,Rent Refund,02.12.2011,1902910646,521.41,Redacted Personal Information
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505914,960.75,Bluegroup International Ltd
Manchester City Council,Chief Executives,Electricity,02.12.2011,1902910391,"20,156.85",Scottish & Southern Energy Plc
Manchester City Council,Chief Executives,Electricity,02.12.2011,1902910400,"2,700.46",Scottish & Southern Energy Plc
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505849,"1,240.00",Michael Page International
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505855,"1,016.00",Michael Page International
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505910,968,Michael Page International
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100506042,"1,744.67",Blue Arrow Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505746,"3,073.78",Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505737,"2,862.34",Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505727,"2,393.00",Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100506010,"24,198.17",Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100506124,896.7,Eden Brown Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505988,"3,562.01",Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505988,"2,690.10",Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505776,"1,123.33",Rullion Engineering Personnel Limit
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100506047,"4,427.71",Celsian
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100506050,"1,288.20",Taskmaster Resources Ltd
Manchester City Council,Chief Executives,Hire of Equipment,02.12.2011,5100505939,"2,043.90",Piccadilly AV Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100506021,"11,995.13",Semester Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505885,"6,070.29",Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,02.12.2011,5100505886,645.04,Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Compensation Payments,02.12.2011,1902909012,"4,806.30",WITHERS LLP
Manchester City Council,Chief Executives,Proffesional fees,02.12.2011,1902908056,"1,875.00",Acorn Event Solutions
Manchester City Council,Regeneration Finance,Electricity,02.12.2011,1902910398,"6,373.56",Scottish & Southern Energy Plc
Manchester City Council,Regeneration Finance,Legal Fees,02.12.2011,5100505823,966,Addleshaw Goddard Solicitors
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,02.12.2011,1902908979,"1,084.69",BeePamBee Beekeepers
Manchester City Council,Highways Services,Compensation Payments,02.12.2011,1700023544,"-8,000.00",Heald Solicitors
Manchester City Council,Manchester Leisure,Proffesional fees,05.12.2011,5100506343,"2,389.00",AllAboutAudiences
Manchester City Council,Manchester Leisure,Legal Fees,05.12.2011,5100506289,"1,550.41",Avr Transcription Ltd
Manchester City Council,Manchester Leisure,Equipment,05.12.2011,5100505660,"2,616.00",Hatton Traffic Management Ltd
Manchester City Council,Manchester Leisure,Payments for services,05.12.2011,1902911721,660,Diamond Soccer Ltd
Manchester City Council,Libraries and Theatres,Equipment,05.12.2011,5100506231,579.5,Norseman Direct
Manchester City Council,Libraries and Theatres,Equipment,05.12.2011,1902910655,"4,000.00",Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Vehicle contract hire and leases,05.12.2011,5100506238,750,S G Equipment Finance Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,05.12.2011,5100506403,"20,774.17",Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,05.12.2011,5100506303,"20,771.86",Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,05.12.2011,5100506305,"20,771.86",Carlton Fuels Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911831,750.45,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911825,746.65,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911829,630.86,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911833,583.65,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911834,551.03,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911822,531.2,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911827,528.18,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.12.2011,1902911826,-593.59,Cemex (Uk) Shared Service Centre
Manchester City Council,Hospitality + Trading Services,"Consumable items eg Toilet rolls, soap etc",05.12.2011,1902911669,505.98,Arrow Cleaning and Hygiene
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.12.2011,1902911659,673.5,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.12.2011,1902911645,581.42,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.12.2011,1902911666,576.64,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.12.2011,1902911648,570.75,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,05.12.2011,5100506234,605.55,Table Linen Company Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.12.2011,5100505723,"6,200.00",Redgate Holdings Ltd
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,05.12.2011,5100506310,"1,800.00",A1 Drainmasters Ltd
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,05.12.2011,5100505484,500,A1 Drainmasters Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.12.2011,5100506682,"11,731.04",Burnt Tree Group Ltd
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,05.12.2011,5100506691,"1,303.10",Buildbase Ltd aka Axon Buildbase
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,05.12.2011,5100506693,"1,040.40",Buildbase Ltd aka Axon Buildbase
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,05.12.2011,5100506772,848.5,E & E Workwear
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,05.12.2011,5100506771,601.8,E & E Workwear
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,05.12.2011,5100505661,"2,015.00",Triscan Systems Ltd
Manchester City Council,Hospitality + Trading Services,Proffesional fees,05.12.2011,5100506523,710,Grace Incorporation Faith Trust
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,05.12.2011,5100505580,580,SGM (Uk) Limited
Manchester City Council,Hospitality + Trading Services,Vehicle Repairs,05.12.2011,5100505672,540,Advanced Vehicle Technicians Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,05.12.2011,1902909018,"1,078.92",NORWICH BOOKS AND MUSIC
Manchester City Council,Environment and Operations,Legal Fees,05.12.2011,5100506355,850,Sharpe Pritchard
Manchester City Council,Environment and Operations,Legal Fees,05.12.2011,5100506282,600,Redacted Personal Information
Manchester City Council,Environment and Operations,Recycling Facilities,05.12.2011,5100506589,"4,830.86",Greater Mcr Waste Disposal Authorit
Manchester City Council,Environment and Operations,External repairs and maintenance for buildings,05.12.2011,5100506311,"2,100.00",A1 Drainmasters Ltd
Manchester City Council,Environment and Operations,External repairs and maintenance for buildings,05.12.2011,5100506005,500,A1 Drainmasters Ltd
Manchester City Council,Environment and Operations,Data Registration,05.12.2011,1902908976,"9,513.00",Hm Court Service
