Manchester City Council,Adult Social Care,Payments for services,01.05.2015,5100790185,"£1,194.00",Faith in Families
Manchester City Council,Adult Social Care,Payments for services,01.05.2015,5100790189,£750.00,Faith in Families
Manchester City Council,Manchester Leisure,Professional fees,01.05.2015,5100790081,£955.50,Wigan Metropolitan Borough Council
Manchester City Council,Environment and Operations,Refuse Collection,01.05.2015,5100790118,"£2,000.00",The Helping Hand Company Ltd
Manchester City Council,Environment and Operations,Refuse Collection,01.05.2015,5100790119,"£2,000.00",The Helping Hand Company Ltd
Manchester City Council,Environment and Operations,Refuse Collection,01.05.2015,5100790115,"£1,968.75",The Helping Hand Company Ltd
Manchester City Council,Environment and Operations,Refuse Collection,01.05.2015,5100790117,"£1,968.75",The Helping Hand Company Ltd
Manchester City Council,Manchester Leisure,Rents,01.05.2015,5100790228,"£5,430.07",Wythenshawe Forum Trust Ltd
Manchester City Council,Corporate Services,Training and Development,01.05.2015,5100790232,£700.00,NNCEE
Manchester City Council,Corporate Services,Usable Capital Rec,01.05.2015,1904617309,"£487,772.72",DCLG
Manchester City Council,Environment and Operations,Legal Fees,01.05.2015,1904601114,£600.00,Redacted Personal Information
Manchester City Council,Chief Executives,Compensation Payments,01.05.2015,5100790202,"£18,435.00",11KBW
Manchester City Council,Chief Executives,Compensation Payments,01.05.2015,5100790212,"£7,000.00",11KBW
Manchester City Council,Chief Executives,Advertising,05.05.2015,5100789966,"£1,795.50",Reed Business Information Ltd
Manchester City Council,Hospitality + Trading Services,Agency staff provision,05.05.2015,5100790428,£671.20,Hays Personnel
Manchester City Council,Environment and Operations,Agency staff provision,05.05.2015,5100790438,£860.30,Hays Personnel
Manchester City Council,Chief Executives,Agency staff provision,05.05.2015,5100790442,"£4,029.05",Hays Personnel
Manchester City Council,Regeneration Finance,Agency staff provision,05.05.2015,5100790423,£594.00,Hays Personnel
Manchester City Council,Environment and Operations,Building Materials for direct delivery,05.05.2015,5100790411,"£1,006.80",Brentwood Moss Nurseries
Manchester City Council,Environment and Operations,Building Materials for direct delivery,05.05.2015,5100790407,£679.30,Brentwood Moss Nurseries
Manchester City Council,Environment and Operations,Building Materials for direct delivery,05.05.2015,5100790217,£997.85,Landscape Supply Company
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,05.05.2015,1904619395,£646.40,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2015,1904618391,£748.52,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,05.05.2015,1904619400,"£39,395.35",Ralph Livesey Ltd
Manchester City Council,Adult Social Care,Childrens Allowances,05.05.2015,1904610538,"£1,261.70",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Childrens Allowances,05.05.2015,1904610445,£694.80,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904610591,"£13,750.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904617303,"£7,150.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904616184,"£6,050.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904615075,"£4,400.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904610609,"£1,100.00",Abney Garsden Mcdonald
Manchester City Council,Environment and Operations,Compensation Payments,05.05.2015,1904610600,£617.35,Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,05.05.2015,1904615040,"£5,000.00",Slater & Gordon (UK) LLP
Manchester City Council,Chief Executives,Data Links,05.05.2015,1904601260,"£26,104.60",BT PLC
Manchester City Council,Chief Executives,Data Links,05.05.2015,1904601266,"£8,004.00",BT PLC
Manchester City Council,Adult Social Care,Equipment,05.05.2015,5100790178,"£1,634.00",Deaf Alerter Plc
Manchester City Council,Environment and Operations,Equipment,05.05.2015,5100790285,£590.00,Massey & Harris (Engrg) Ltd
Manchester City Council,Environment and Operations,Equipment,05.05.2015,5100790274,-£590.00,Massey & Harris (Engrg) Ltd
Manchester City Council,Environment and Operations,External repairs and maintenance for buildings,05.05.2015,5100790281,"£4,950.00",The Fountain Company Ltd
Manchester City Council,Environment and Operations,External repairs and maintenance for buildings,05.05.2015,5100790273,"-£4,950.00",The Fountain Company Ltd
Manchester City Council,Hospitality + Trading Services,External repairs and maintenance for buildings,05.05.2015,5100790464,"£3,557.01",Manchester Working Ltd
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,05.05.2015,5100790215,"£1,491.00",Manchester Working Ltd
Manchester City Council,Adult Social Care,Fixtures and Fitting,05.05.2015,1904610445,"£1,349.45",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Fixtures and Fitting,05.05.2015,1904610538,£600.00,Barnardos Manchester Leaving Care S
Manchester City Council,Chief Executives,Funeral and coroner related services,05.05.2015,1904617025,£650.31,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,05.05.2015,1904617030,£640.51,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,05.05.2015,1904617294,£636.81,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,05.05.2015,1904617028,£551.28,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,05.05.2015,1904617288,£512.14,Redacted Personal Information
Manchester City Council,Corporate Services,Furniture,05.05.2015,5100790220,"£1,612.00",Back Care Solutions Ltd
Manchester City Council,Corporate Services,Furniture,05.05.2015,5100790279,"-£1,612.00",Back Care Solutions Ltd
Manchester City Council,Environment and Operations,I T Provision,05.05.2015,5100790394,"£1,184.75",Experian  Ltd
Manchester City Council,Environment and Operations,I T Provision,05.05.2015,5100790393,£873.10,Experian  Ltd
Manchester City Council,Manchester Leisure,I T Provision,05.05.2015,5100788979,"£2,625.00",Civica UK Ltd
Manchester City Council,Manchester Leisure,I T Provision,05.05.2015,5100790307,"-£2,625.00",Civica UK Ltd
Manchester City Council,Chief Executives,Infrastructure Fees,05.05.2015,5100790424,"£1,600.00",Hays Personnel
Manchester City Council,Chief Executives,Infrastructure Fees,05.05.2015,5100790437,"£1,496.00",Hays Personnel
Manchester City Council,Insurance Fund,Insurance,05.05.2015,1904610588,"£2,323.00",Gorvins
Manchester City Council,Adult Social Care,Payments for services,05.05.2015,5100790264,"£1,389.75",H.G. Care Services Ltd
Manchester City Council,Adult Social Care,Payments for services,05.05.2015,5100790284,"£1,314.00",Action For Children
Manchester City Council,Adult Social Care,Payments for services,05.05.2015,5100790276,"£9,900.00",Intercounty Adoption Centre
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790500,"£18,536.16",Clearway Drainage Systems Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790508,"£3,600.00",Clearway Drainage Systems Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790513,"£2,724.67",Clearway Drainage Systems Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790507,"£2,487.65",Clearway Drainage Systems Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790510,£797.50,Clearway Drainage Systems Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790515,£600.00,Clearway Drainage Systems Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790520,£600.00,Clearway Drainage Systems Ltd
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,05.05.2015,5100790512,£507.50,Clearway Drainage Systems Ltd
Manchester City Council,Adult Social Care,Personal needs of client,05.05.2015,1904610538,£717.00,Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,PNOR-Other Amenities,05.05.2015,1904610445,"£1,537.29",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,PNOR-Other Amenities,05.05.2015,1904610538,£984.35,Barnardos Manchester Leaving Care S
Manchester City Council,Manchester Leisure,Professional fees,05.05.2015,5100790329,"£2,045.80",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Professional fees,05.05.2015,5100790331,"£1,339.40",Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Professional fees,05.05.2015,5100790330,"£1,241.40",Clearview Event Services Limited
Manchester City Council,Adult Social Care,Professional fees,05.05.2015,5100790252,"£4,029.00",Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,05.05.2015,1904615992,£700.00,Redacted Personal Information
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,05.05.2015,5100790246,£989.60,Asd Metal Services
Manchester City Council,Adult Social Care,Rents,05.05.2015,5100790297,"£25,967.55",B & A Properties
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790239,"£11,360.37",St.Vincent'S Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790239,£817.89,St.Vincent'S Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790149,"£2,313.00",Great Places Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790092,"£4,597.00",Creative Support Limited
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790082,"£3,953.95",Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790082,"£2,220.35",Eastlands Homes Partnership Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790233,"£33,650.00",Young People Support Foundation Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790233,"£10,583.37",Young People Support Foundation Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,05.05.2015,5100790298,£851.18,The Edward Mayes Trust
Manchester City Council,Manchester Leisure,Third party payments relating to Voluntary Organisations,05.05.2015,5100790482,"£1,500.00",Old Moat Youth Outreach Project
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2015,5100790166,"£5,606.50",Venture Arts Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05.05.2015,5100790154,£925.00,Moodswings Network
Manchester City Council,Adult Social Care,Training and Development,05.05.2015,1904610607,£645.60,Redacted Personal Information
Manchester City Council,Adult Social Care,Training and Development,05.05.2015,1904610538,"£4,340.70",Barnardos Manchester Leaving Care S
Manchester City Council,Adult Social Care,Training and Development,05.05.2015,1904610445,"£3,485.25",Barnardos Manchester Leaving Care S
Manchester City Council,Manchester Leisure,Transport and Driver Hire,05.05.2015,5100790175,£500.00,Momart Limited
Manchester City Council,Adult Social Care,Transport Coach Hire,05.05.2015,5100790070,"£4,095.00",AAB Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,05.05.2015,5100790068,"£3,396.00",AAB Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,05.05.2015,5100790299,"-£3,396.00",AAB Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,05.05.2015,5100790300,"-£4,095.00",AAB Travel
Manchester City Council,Adult Social Care,Transport Coach Hire,05.05.2015,5100790258,"£11,208.00",T/A Schools Direct
Manchester City Council,Adult Social Care,Transport Coach Hire,05.05.2015,5100790412,"£5,268.60",Parkway Cabs & Cars
Manchester City Council,Adult Social Care,Transport Coach Hire,05.05.2015,5100790473,"-£5,268.60",Parkway Cabs & Cars
Manchester City Council,Corporate Services,Transport Taxis,05.05.2015,1904619399,"£3,134.00",Manchester Cars
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.05.2015,5100790461,"£56,333.54",Manchester Van Hire Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.05.2015,5100790335,"£2,596.00",Dawson Rentals Sweepers
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.05.2015,5100790386,"£2,596.00",Dawson Rentals Sweepers
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.05.2015,5100790387,"£2,134.00",Dawson Rentals Sweepers
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.05.2015,5100790390,"£2,134.00",Dawson Rentals Sweepers
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.05.2015,5100790400,"£2,134.00",Dawson Rentals Sweepers
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,05.05.2015,5100790401,"£1,752.00",Dawson Rentals Sweepers
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,05.05.2015,5100790441,£660.00,Turner & Townsend Project
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,05.05.2015,5100790433,-£660.00,Turner & Townsend Project
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,05.05.2015,5100790434,-£660.00,Turner & Townsend Project
Manchester City Council,Environment and Operations,Legal Fees,05.05.2015,5100790147,£675.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Legal Fees,05.05.2015,1904616072,£502.66,Redacted Personal Information
Manchester City Council,Environment and Operations,Legal Fees,05.05.2015,5100790479,£500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904615080,"£8,200.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904617299,"£5,800.00",Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904615066,"£11,726.37",Beesley & Co Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,05.05.2015,1904610611,£770.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,05.05.2015,1904615081,£627.00,Department For Work & Pensions
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904619451,"£6,620.00",HMCTS (Manchester County Court)
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904619451,"£6,320.00",HMCTS (Manchester County Court)
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904619451,"£4,110.00",HMCTS (Manchester County Court)
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904619451,"£2,210.00",HMCTS (Manchester County Court)
Manchester City Council,Chief Executives,Compensation Payments,05.05.2015,1904619451,"£8,485.00",HMCTS (Manchester County Court)
Manchester City Council,Chief Executives,Compensation Payments,05.05.2015,1904619454,"£1,370.00",HMCTS (Manchester County Court)
Manchester City Council,Chief Executives,Compensation Payments,05.05.2015,1904619452,£840.00,HMCTS (Manchester County Court)
Manchester City Council,Chief Executives,Compensation Payments,05.05.2015,1904619455,£560.00,HMCTS (Manchester County Court)
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904615072,£580.00,Anglia DNA Services Ltd
Manchester City Council,Adult Social Care,Compensation Payments,05.05.2015,1904617300,"£8,864.23",Weightmans LLP Solicitors
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790562,"£3,666.67",Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790562,"£3,625.02",Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790562,"£2,036.44",Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790562,£969.15,Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790562,£969.15,Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790562,£966.10,Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790562,£551.85,Sanctuary Social Care
Manchester City Council,Chief Executives,Agency staff provision,06.05.2015,5100790562,"£7,864.21",Sanctuary Social Care
Manchester City Council,Adult Social Care,Agency staff provision,06.05.2015,5100790577,£685.79,Ashberry Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,06.05.2015,5100790577,"£14,238.73",Ashberry Recruitment Ltd
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904619441,"£3,500.00",Pearson Hinchliffe Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904619407,"£4,584.45",Irwin Mitchell Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904619436,"£6,750.00",Redacted Personal Information
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904616144,"£3,576.00",Lester Aldridge LLP
Manchester City Council,Regeneration Finance,Consultants Fees,06.05.2015,5100790077,"£15,375.00",Susan Woodward Creative Consultancy
Manchester City Council,Regeneration Finance,Consultants Fees,06.05.2015,5100790077,£300.00,Susan Woodward Creative Consultancy
Manchester City Council,Manchester Leisure,Equipment,06.05.2015,5100787811,£826.00,Instarmac Group Ltd
Manchester City Council,Corporate Services,Fees,06.05.2015,1904616306,"£25,381.70",Rossendales Ltd
Manchester City Council,Corporate Services,Fees,06.05.2015,1904616300,£946.29,Rossendales Ltd
Manchester City Council,Corporate Services,Fees,06.05.2015,1904616300,-£946.29,Rossendales Ltd
Manchester City Council,Corporate Services,Fees,06.05.2015,1904616306,"-£25,381.70",Rossendales Ltd
Manchester City Council,Adult Social Care,Foster Payments,06.05.2015,1904625325,£774.20,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,06.05.2015,1904625326,"£1,130.76",Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,06.05.2015,1904625329,£561.32,Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,06.05.2015,1904625328,"£1,200.72",Redacted Personal Information
Manchester City Council,Adult Social Care,Foster Payments,06.05.2015,1904625327,£507.72,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,06.05.2015,5100790586,£580.80,Redacted Personal Information
Manchester City Council,Chief Executives,Funeral and coroner related services,06.05.2015,1904619457,£897.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Funeral and coroner related services,06.05.2015,5100790618,£698.00,Funeral Prtnrs t/a Michael Kennedy
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,06.05.2015,5100790091,"£1,060.00",Skills and Work Solutions Ltd
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,06.05.2015,5100790093,£910.00,Skills and Work Solutions Ltd
Manchester City Council,Environment and Operations,Grant and subscriptions awarded,06.05.2015,1904619409,"£1,500.00",The Mustard Tree
Manchester City Council,Chief Executives,Grant and subscriptions awarded,06.05.2015,1904610434,£500.00,Reclaim
Manchester City Council,Regeneration Finance,Grant Payments,06.05.2015,5100790481,"£22,017.00",Manchester Digital Laboratory
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,06.05.2015,5100790616,£562.00,Somerford Equipment Ltd
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,06.05.2015,5100790544,£660.00,GHL Liftrucks Ltd
Manchester City Council,Insurance Fund,Insurance,06.05.2015,1904619424,"£3,901.90",Slater and Gordon (UK) LLP
Manchester City Council,Adult Social Care,Intermediate Care,06.05.2015,5100790582,"£14,132.00",University Hospital of South Mcr
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,06.05.2015,1904617291,£500.00,Happy Homes Uk Ltd
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,06.05.2015,5100790269,"£1,516.73",Manchester Working Ltd
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,06.05.2015,1904617289,£500.00,Madina Property Services Ltd
Manchester City Council,Chief Executives,Landline Telephone,06.05.2015,1904616317,"£3,598.85",Vodafone (Ex C&W)
Manchester City Council,Chief Executives,Mobilephone Charges,06.05.2015,1904619402,"£1,358.41",T-Mobile (UK) Ltd
Manchester City Council,Adult Social Care,Payments for services,06.05.2015,5100790565,"£45,000.00",Social Care Services (Clayton) Ltd
Manchester City Council,Adult Social Care,Payments for services,06.05.2015,5100790565,£500.00,Social Care Services (Clayton) Ltd
Manchester City Council,Regeneration Finance,Professional fees,06.05.2015,5100790077,"£15,375.00",Susan Woodward Creative Consultancy
Manchester City Council,Regeneration Finance,Professional fees,06.05.2015,5100790077,£300.00,Susan Woodward Creative Consultancy
Manchester City Council,Hospitality + Trading Services,Royalties Payable,06.05.2015,1904619446,"£25,810.00",The Barlow R.C.High School
Manchester City Council,Hospitality + Trading Services,Royalties Payable,06.05.2015,1904619444,"£30,813.00",Abraham Moss Community School
Manchester City Council,Hospitality + Trading Services,Royalties Payable,06.05.2015,1904619445,"£1,854.00",Manchester Enterprise Academy
Manchester City Council,Hospitality + Trading Services,Royalties Payable,06.05.2015,1904619443,"£3,219.00",Manchester Communication Academy
Manchester City Council,Hospitality + Trading Services,Royalties Payable,06.05.2015,1904619460,"£60,770.00",Chorlton High School
Manchester City Council,Hospitality + Trading Services,Royalties Payable,06.05.2015,1904619442,"£25,222.00",St Paul's Catholic High School (Aca
Manchester City Council,Adult Social Care,Supporting People Payments,06.05.2015,5100790415,£881.81,Arawak Walton Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,06.05.2015,5100790415,£577.92,Arawak Walton Housing Association
Manchester City Council,Adult Social Care,Supporting People Payments,06.05.2015,5100790415,£557.88,Arawak Walton Housing Association
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.05.2015,5100790492,"£7,585.74",Age Concern Manchester
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.05.2015,5100790636,"£6,674.00",Man. Citizens Advice Bureaux
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.05.2015,5100790666,"-£6,674.00",Man. Citizens Advice Bureaux
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06.05.2015,5100790584,"£2,700.00",Manchester Communication Academy
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,06.05.2015,5100790676,"£3,055.25",Lancashire County Council
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,06.05.2015,5100790675,"£2,045.60",Lancashire County Council
Manchester City Council,Chief Executives,Training and Development,06.05.2015,5100790626,"£5,150.00",The College Of Law
Manchester City Council,Adult Social Care,Transport Taxis,06.05.2015,1904607303,£580.00,Herefordshire Council
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,06.05.2015,5100790504,£557.00,One Education Ltd
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,5100790518,"£4,711.00",Addleshaw Goddard Solicitors
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904616187,"£2,876.00",Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904619420,£627.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904619421,£627.00,Department For Work & Pensions
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904617298,"£1,602.00",Irwin Mitchell Solicitors
Manchester City Council,Adult Social Care,Compensation Payments,06.05.2015,5100784965,£554.50,D A Languages Ltd
Manchester City Council,Environment and Operations,Compensation Payments,06.05.2015,1904619435,"£6,082.52",GWS Solicitors
