Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007819,Corona Energy Ltd,"£4,248.14"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007859,Corona Energy Ltd,"£4,309.40"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007766,Corona Energy Ltd,"£4,328.81"
Manchester City Council,Adult Social Care,Gas,02-Feb-23,1908007880,Corona Energy Ltd,"£4,415.39"
Manchester City Council,Adult Social Care,Gas,02-Feb-23,1908007835,Corona Energy Ltd,"£4,679.50"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007877,Corona Energy Ltd,"£4,818.48"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007820,Corona Energy Ltd,"£4,883.25"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007749,Corona Energy Ltd,"£4,993.04"
Manchester City Council,Childrens & Education Services,Gas,02-Feb-23,1908007724,Corona Energy Ltd,"£5,136.21"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007883,Corona Energy Ltd,"£5,288.05"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007755,Corona Energy Ltd,"£5,515.20"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007844,Corona Energy Ltd,"£5,529.60"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007723,Corona Energy Ltd,"£5,684.35"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007764,Corona Energy Ltd,"£5,706.67"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007841,Corona Energy Ltd,"£5,715.35"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007739,Corona Energy Ltd,"£5,878.42"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007689,Corona Energy Ltd,"£6,029.23"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007681,Corona Energy Ltd,"£6,146.31"
Manchester City Council,Adult Social Care,Gas,02-Feb-23,1908007791,Corona Energy Ltd,"£6,297.16"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007733,Corona Energy Ltd,"£6,345.66"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007754,Corona Energy Ltd,"£6,348.89"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007774,Corona Energy Ltd,"£6,605.79"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007852,Corona Energy Ltd,"£6,716.28"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007838,Corona Energy Ltd,"£6,761.12"
Manchester City Council,Hospitality + Trading Services,Gas,02-Feb-23,1908007692,Corona Energy Ltd,"£6,805.77"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007769,Corona Energy Ltd,"£6,953.39"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007787,Corona Energy Ltd,"£7,372.98"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007760,Corona Energy Ltd,"£7,431.48"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007688,Corona Energy Ltd,"£7,435.11"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007715,Corona Energy Ltd,"£7,526.02"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007784,Corona Energy Ltd,"£7,617.00"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007842,Corona Energy Ltd,"£7,844.85"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007868,Corona Energy Ltd,"£7,891.71"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007771,Corona Energy Ltd,"£8,048.30"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007808,Corona Energy Ltd,"£8,077.46"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007849,Corona Energy Ltd,"£8,150.01"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007770,Corona Energy Ltd,"£8,165.47"
Manchester City Council,Adult Social Care,Gas,02-Feb-23,1908007743,Corona Energy Ltd,"£9,326.78"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007799,Corona Energy Ltd,"£9,516.08"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007782,Corona Energy Ltd,"£9,920.15"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007710,Corona Energy Ltd,"£10,301.25"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007785,Corona Energy Ltd,"£11,305.47"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007801,Corona Energy Ltd,"£11,816.68"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007809,Corona Energy Ltd,"£11,945.86"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007786,Corona Energy Ltd,"£12,950.60"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007888,Corona Energy Ltd,"£14,442.96"
Manchester City Council,Hospitality + Trading Services,Gas,02-Feb-23,1908007713,Corona Energy Ltd,"£15,053.34"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007815,Corona Energy Ltd,"£16,290.59"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007825,Corona Energy Ltd,"£17,934.27"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007830,Corona Energy Ltd,"£18,377.87"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007690,Corona Energy Ltd,"£18,600.26"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007812,Corona Energy Ltd,"£22,093.09"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007737,Corona Energy Ltd,"£22,316.56"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007678,Corona Energy Ltd,"£23,660.64"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007795,Corona Energy Ltd,"£28,093.78"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007753,Corona Energy Ltd,"£28,856.67"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007821,Corona Energy Ltd,"£28,979.32"
Manchester City Council,Housing Revenue Account,Gas,02-Feb-23,1908007732,Corona Energy Ltd,"£45,123.14"
Manchester City Council,Manchester Leisure,Gas,02-Feb-23,1908007871,Corona Energy Ltd,"£47,521.90"
Manchester City Council,Housing Revenue Account,Gas,02-Feb-23,1908007870,Corona Energy Ltd,"£66,810.03"
Manchester City Council,Regeneration Finance,Gas,02-Feb-23,1908007869,Corona Energy Ltd,"£175,218.01"
Manchester City Council,Chief Executives,Counsel Costs,02-Feb-23,1908006320,18 St John Street Chambers,£500.00
Manchester City Council,Chief Executives,Counsel Costs,02-Feb-23,1908006228,18 St John Street Chambers,"£1,230.00"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854953,Russell & Russell Solicitors LLP,"£1,269.75"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854953,Russell & Russell Solicitors LLP,"£1,826.75"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854954,Russell & Russell Solicitors LLP,"£2,568.75"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854957,Russell & Russell Solicitors LLP,"£2,625.00"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854955,Russell & Russell Solicitors LLP,"£2,812.50"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854970,Russell & Russell Solicitors LLP,"£3,687.50"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854958,Russell & Russell Solicitors LLP,"£3,787.50"
Manchester City Council,Chief Executives,Legal Fees,02-Feb-23,5105854959,Russell & Russell Solicitors LLP,"£4,363.50"
Manchester City Council,Housing Revenue Account,Peaks & Plains Mgmt,02-Feb-23,5105855011,Cheshire Peaks & Plains,"£2,888.25"
Manchester City Council,Corporate Services,Collection Commision,02-Feb-23,5105854866,Verrus (UK) T/A paybyphone,"£12,772.21"
Manchester City Council,Chief Executives,Rents,02-Feb-23,5105854890,ANS Group PLC,"£145,740.00"
Manchester City Council,Chief Executives,Mobilephone Charges,02-Feb-23,1908006799,EE / Orange,"£37,763.68"
Manchester City Council,Manchester Leisure,Special Event,02-Feb-23,5105855015,Street Style Surgery,£615.00
Manchester City Council,Chief Executives,Special Event,02-Feb-23,5105855037,Go Traffic Management Limited,-£850.00
Manchester City Council,Chief Executives,Special Event,02-Feb-23,5105855040,Go Traffic Management Limited,£850.00
Manchester City Council,Manchester Leisure,Special Event,02-Feb-23,5105855032,Go Traffic Management Limited,"£1,700.00"
Manchester City Council,Childrens & Education Services,Recruitment Expenses,02-Feb-23,1700144495,Tripod Partners,"-£59,427.19"
Manchester City Council,Childrens & Education Services,Recruitment Expenses,02-Feb-23,1908006797,Tripod Partners,"£49,522.66"
Manchester City Council,Childrens & Education Services,Recruitment Expenses,02-Feb-23,1908006772,Tripod Partners,"£59,427.19"
Manchester City Council,Manchester Leisure,Special Event,02-Feb-23,5105854968,Q20 Theatre Limited,£590.00
Manchester City Council,Adult Social Care,Rents,02-Feb-23,5105855071,Manchester Housing Group Ltd,"-£128,249.90"
Manchester City Council,Chief Executives,Printing,02-Feb-23,5105854896,Geiger Limited,£510.00
Manchester City Council,Chief Executives,Counsel Costs,02-Feb-23,1908006231,Central Chambers,£650.00
Manchester City Council,Corporate Services,WPS Awards,02-Feb-23,5105854950,Furniture Resource Centre Ltd,£654.91
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Feb-23,5105855052,Medlock House Ltd,"£10,290.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Feb-23,5105855053,Medlock House Ltd,"£10,584.00"
Manchester City Council,Regeneration Finance,Equipment,02-Feb-23,5105854963,Kestrel Cam,£900.00
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Feb-23,5105855051,247Hotel.Com,"£15,691.67"
Manchester City Council,Manchester Leisure,Signers/Interpreters,02-Feb-23,1908006326,Veritas Solicitors Client Account,"£1,800.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Feb-23,5105854965,Redacted Personal Information,"£12,208.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,02-Feb-23,5105855018,Redacted Personal Information,"£11,505.00"
Manchester City Council,Chief Executives,Licences Purchase,02-Feb-23,5105854898,Recite Ltd,"£5,500.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855054,Reed Employment Plc,"£19,372.83"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855039,Barnardo's North West,"£3,150.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855029,Seashell trust,"£75,850.98"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855030,Seashell trust,"£123,561.11"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855033,Venture Arts Ltd,£520.00
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855035,MJSSE,"£10,833.33"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855031,Access to Music Ltd,"£3,874.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855038,Thompsons Academy Ltd,"£2,700.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855043,SMS Coaching Ltd,"£4,575.00"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855025,Edstart Specialist Education Ltd,"£74,333.31"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855026,The Greens ENS,"£3,558.75"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855027,The Greens ENS,"£3,739.80"
Manchester City Council,Childrens & Education Services,Payments for services,02-Feb-23,5105855028,The Greens ENS,"£3,739.80"
